"","bag_ID","rhodo_acer","DM_start_g","DM_end_g","tin_g","tin_DM_g","tin_ash_g","date_dep","date_coll","stream","QC","hole","notes","unique.id","DM_start_handloss_g","afdm_start","prop_sample_afdm","afdm_final","percent_afdm_rem_C","bag_n"
"112","C0112","R",4.95,4.31,3.648,6.8256,3.813,2017-10-19,2017-12-18,"WS32","","","","C0112/R/2017-10-19/2017-12-18/WS32",4.89375,4.67688613373409,0.948074018126888,4.08619901812689,87.370077040221,"0112"
"113","C0113","R",4.96,4.14,3.5213,7.3055,3.7475,2017-10-19,2017-12-11,"WS18","","","","C0113/R/2017-10-19/2017-12-11/WS18",4.90375,4.68644298917978,0.940225146662439,3.8925321071825,83.0594144891917,"0113"
"114","C0114","R",4.92,4.08,1.7553,5.8873,1.9864,2017-10-19,2017-12-11,"WS18","","","","C0114/R/2017-10-19/2017-12-11/WS18",4.86375,4.64821556739702,0.944070667957406,3.85180832526622,82.8663875290795,"0114"
"115","C0115","R",4.92,4.24,1.7555,5.8395,1.9615,2017-10-19,2017-12-11,"WS18","","","","C0115/R/2017-10-19/2017-12-11/WS18",4.86375,4.64821556739702,0.949559255631734,4.02613124387855,86.616706680262,"0115"
"116","C0116","R",5.13,4.47,1.787,5.8976,1.9819,2017-10-19,2017-12-11,"WS18","","","","C0116/R/2017-10-19/2017-12-11/WS18",5.07375,4.84890953175649,0.952585997178027,4.25805940738578,87.814783499236,"0116"
"117","C0117","R",5.07,3.86,3.5304,7.3855,3.7191,2017-10-19,2017-12-11,"WS01","","","","C0117/R/2017-10-19/2017-12-11/WS01",5.01375,4.79156839908236,0.951051853389017,3.67106015408161,76.6150005243515,"0117"
"118","C0118","R",4.98,3.86,3.511,6.947,3.6961,2017-10-19,2017-12-11,"WS01","","","","C0118/R/2017-10-19/2017-12-11/WS01",4.92375,4.70555670007115,0.946129220023283,3.65205878928987,77.6116200923612,"0118"
"119","C0119","R",5.12,3.56,3.5204,7.088,3.6922,2017-10-19,2017-12-11,"WS01","","","","C0119/R/2017-10-19/2017-12-11/WS01",5.06375,4.8393526763108,0.951844377172329,3.38856598273349,70.0210587941011,"0119"
"120","C0120","R",4.98,3.34,3.512,6.9045,3.7242,2017-10-19,2017-12-11,"WS01","","","","C0120/R/2017-10-19/2017-12-11/WS01",4.92375,4.70555670007115,0.937450257921886,3.1310838614591,66.5401367156357,"0120"
"121","C0121","R",5.03,4.39,3.6628,7.9434,3.8937,2017-10-19,2017-12-11,"WS02","","","","C0121/R/2017-10-19/2017-12-11/WS02",4.97375,4.7533409772996,0.946058963696678,4.15319885062842,87.3743093639344,"0121"
"122","C0122","R",5.02,4.74,3.632,6.5602,3.7787,2017-10-19,2017-12-11,"WS02","","","","C0122/R/2017-10-19/2017-12-11/WS02",4.96375,4.74378412185391,0.949900963048972,4.50253056485213,94.9143225997498,"0122"
"123","C0123","R",5.01,4.54,1.7685,6.1776,2.0844,2017-10-19,2017-12-11,"WS02","","","","C0123/R/2017-10-19/2017-12-11/WS02",4.95375,4.73422726640822,0.928352725045928,4.21472137170851,89.0265957786634,"0123"
"124","C0124","R",4.92,3.75,2.1365,5.5684,2.3149,2017-10-19,2017-12-11,"WS02","","","","C0124/R/2017-10-19/2017-12-11/WS02",4.86375,4.64821556739702,0.948017133366357,3.55506425012384,76.4823446455316,"0124"
"125","C0125","R",4.98,4.08,3.6516,7.7004,3.8754,2017-10-19,2017-12-11,"WS07","","","","C0125/R/2017-10-19/2017-12-11/WS07",4.92375,4.70555670007115,0.944724362774155,3.85447540011855,81.9132707520084,"0125"
"126","C0126","R",4.97,4.16,3.5339,7.536,3.7441,2017-10-19,2017-12-11,"WS07","","","","C0126/R/2017-10-19/2017-12-11/WS07",4.91375,4.69599984462547,0.947477574273506,3.94150670897779,83.933280225484,"0126"
"127","C0127","R",5.04,4.32,2.0318,6.1673,2.2508,2017-10-19,2017-12-11,"WS07","","","","C0127/R/2017-10-19/2017-12-11/WS07",4.98375,4.76289783274529,0.947043888284367,4.09122959738847,85.8979079765463,"0127"
"128","C0128","R",4.96,3.71,3.6348,7.4085,3.8614,2017-10-19,2017-12-11,"WS07","","","","C0128/R/2017-10-19/2017-12-11/WS07",4.90375,4.68644298917978,0.939952831438641,3.48722500463736,74.410912768784,"0128"
"129","C0129","R",5.06,4.28,1.7594,5.5086,1.9338,2017-10-19,2017-12-11,"WS14","","","","C0129/R/2017-10-19/2017-12-11/WS14",5.00375,4.78201154363667,0.953483409794089,4.0809089939187,85.3387524617981,"0129"
"130","C0130","R",5.05,4.44,3.6794,6.5438,3.832,2017-10-19,2017-12-11,"WS14","","","","C0130/R/2017-10-19/2017-12-11/WS14",4.99375,4.77245468819098,0.94672531769306,4.20346041055718,88.0775342080938,"0130"
"131","C0131","R",5.03,NA,NA,NA,NA,2017-10-19,2017-12-11,"WS14","","","","C0131/R/2017-10-19/2017-12-11/WS14",4.97375,4.7533409772996,NA,NA,NA,"0131"
"132","C0132","R",4.95,4.07,3.5176,7.7416,3.7159,2017-10-19,2017-12-11,"WS14","","","","C0132/R/2017-10-19/2017-12-11/WS14",4.89375,4.67688613373409,0.953053977272727,3.8789296875,82.9382964772549,"0132"
"133","C0133","R",5.12,3.57,3.6351,6.4852,3.7731,2017-10-19,2017-12-11,"WS08","","","","C0133/R/2017-10-19/2017-12-11/WS08",5.06375,4.8393526763108,0.951580646293113,3.39714290726641,70.198291682601,"0133"
"134","C0134","R",5.02,4.25,1.7504,4.6554,1.9018,2017-10-19,2017-12-11,"WS08","","","","C0134/R/2017-10-19/2017-12-11/WS08",4.96375,4.74378412185391,0.947882960413081,4.02850258175559,84.9217097210828,"0134"
"135","C0135","R",5.1,4.28,2.0023,5.8523,2.1728,2017-10-19,2017-12-11,"WS08","","","","C0135/R/2017-10-19/2017-12-11/WS08",5.04375,4.82023896541942,0.955714285714286,4.09045714285714,84.8600488938876,"0135"
"136","C0136","R",5.12,4.23,3.6319,7.8816,3.8196,2017-10-19,2017-12-11,"WS08","","","","C0136/R/2017-10-19/2017-12-11/WS08",5.06375,4.8393526763108,0.955832176388922,4.04317010612514,83.5477464975208,"0136"
"137","C0137","R",5.02,4.27,3.5013,7.5021,3.6913,2017-10-19,2017-12-11,"WS13","","","","C0137/R/2017-10-19/2017-12-11/WS13",4.96375,4.74378412185391,0.95250949810038,4.06721555688862,85.7377876482946,"0137"
"138","C0138","R",4.89,3.99,2.0293,5.8694,2.2252,2017-10-19,2017-12-11,"WS13","","","","C0138/R/2017-10-19/2017-12-11/WS13",4.83375,4.61954500105995,0.948985703497305,3.78645295695425,81.9659285943842,"0138"
"139","C0139","R",4.99,4.28,3.5256,7.6234,3.744,2017-10-19,2017-12-11,"WS13","","","","C0139/R/2017-10-19/2017-12-11/WS13",4.93375,4.71511355551684,0.946703108985309,4.05188930645712,85.9340768520044,"0139"
"140","C0140","R",4.91,3.86,3.54,7.3816,3.7417,2017-10-19,2017-12-11,"WS13","","","","C0140/R/2017-10-19/2017-12-11/WS13",4.85375,4.63865871195133,0.947495835068721,3.65733392336526,78.8446434729565,"0140"
"141","C0141","R",5.08,4.14,3.5165,7.1734,3.7431,2017-10-19,2017-12-11,"WS06","","","","C0141/R/2017-10-19/2017-12-11/WS06",5.02375,4.80112525452804,0.938034947633241,3.88346468320162,80.8865521585599,"0141"
"142","C0142","R",4.97,4.13,3.5108,7.1809,3.6914,2017-10-19,2017-12-11,"WS06","","","","C0142/R/2017-10-19/2017-12-11/WS06",4.91375,4.69599984462547,0.950791531565897,3.92676902536716,83.6194453852317,"0142"
"143","C0143","R",5.03,4.22,3.5356,7.4126,3.7486,2017-10-19,2017-12-11,"WS06","","","","C0143/R/2017-10-19/2017-12-11/WS06",4.97375,4.7533409772996,0.945060613876709,3.98815579055971,83.9021608086993,"0143"
"144","C0144","R",5.05,3.95,2.1012,5.855,2.2863,2017-10-19,2017-12-11,"WS06","","","","C0144/R/2017-10-19/2017-12-11/WS06",4.99375,4.77245468819098,0.9506899674996,3.75522537162342,78.685406504024,"0144"
"145","C0145","A",4.99,3.38,3.5238,5.8304,3.8144,2017-10-19,2017-12-11,"WS02","","","","C0145/A/2017-10-19/2017-12-11/WS02",4.6375,4.4173245050377,0.874013699817914,2.95416630538455,66.8768233353809,"0145"
"146","C0146","A",5.04,2.42,3.5233,5.5338,3.8902,2017-10-19,2017-12-11,"WS02","","","","C0146/A/2017-10-19/2017-12-11/WS02",4.6875,4.46495064525374,0.817508082566526,1.97836955981099,44.3088785743692,"0146"
"147","C0147","A",4.94,2.18,1.7442,2.9864,1.8685,2017-10-19,2017-12-11,"WS02","","","","C0147/A/2017-10-19/2017-12-11/WS02",4.5875,4.36969836482166,0.899935598132346,1.96185960392851,44.8969114143554,"0147"
"148","C0148","A",5.08,3.67,3.5412,5.7151,3.9721,2017-10-19,2017-12-11,"WS02","","","","C0148/A/2017-10-19/2017-12-11/WS02",4.7275,4.50305155742657,0.801784810708864,2.94255025530153,65.3456931988396,"0148"
"149","C0149","A",4.99,1.83,3.6546,5.0791,3.886,2017-10-19,2017-12-11,"WS01","","","","C0149/A/2017-10-19/2017-12-11/WS01",4.6375,4.4173245050377,0.837557037557037,1.53272937872938,34.698138590031,"0149"
"150","C0150","A",4.92,2,3.517,5.3163,3.6982,2017-10-19,2017-12-11,"WS01","","","","C0150/A/2017-10-19/2017-12-11/WS01",4.5675,4.35064790873524,0.899294169954982,1.79858833990996,41.3407009171842,"0150"
"151","C0151","A",5,2.35,3.6023,5.1303,3.7954,2017-10-19,2017-12-11,"WS01","","","","C0151/A/2017-10-19/2017-12-11/WS01",4.6475,4.4268497330809,0.873625654450262,2.05302028795812,46.3765524412616,"0151"
"152","C0152","A",4.93,1.52,3.6312,4.8361,3.8593,2017-10-19,2017-12-11,"WS01","","","","C0152/A/2017-10-19/2017-12-11/WS01",4.5775,4.36017313677845,0.810689683791186,1.2322483193626,28.2614538621982,"0152"
"153","C0153","A",5.04,2.4,3.5223,5.4129,3.7173,2017-10-19,2017-12-11,"WS14","","","","C0153/A/2017-10-19/2017-12-11/WS14",4.6875,4.46495064525374,0.896858140272929,2.15245953665503,48.207913315752,"0153"
"154","C0154","A",5.07,2.94,3.6464,6.6083,3.969,2017-10-19,2017-12-11,"WS14","","","","C0154/A/2017-10-19/2017-12-11/WS14",4.7175,4.49352632938336,0.891083426179142,2.61978527296668,58.3013224121063,"0154"
"155","C0155","A",5.09,2.54,3.6464,5.5076,3.8564,2017-10-19,2017-12-11,"WS14","","","","C0155/A/2017-10-19/2017-12-11/WS14",4.7375,4.51257678546978,0.887169568020632,2.2534107027724,49.9362295624143,"0155"
"156","C0156","A",5.01,2.79,3.5208,5.1297,3.7089,2017-10-19,2017-12-11,"WS14","","","","C0156/A/2017-10-19/2017-12-11/WS14",4.6575,4.43637496112411,0.883087823979116,2.46381502890173,55.5366724069113,"0156"
"157","C0157","A",5.03,2.54,3.5349,5.4747,3.6942,2017-10-19,2017-12-11,"WS18","","","","C0157/A/2017-10-19/2017-12-11/WS18",4.6775,4.45542541721053,0.917878131766162,2.33141045468605,52.3274488151057,"0157"
"158","C0158","A",5.08,2.34,3.5194,5.5491,3.695,2017-10-19,2017-12-11,"WS18","","","","C0158/A/2017-10-19/2017-12-11/WS18",4.7275,4.50305155742657,0.9134847514411,2.13755431837217,47.4690172011656,"0158"
"159","C0159","A",4.99,2.48,2.0257,3.1226,2.1308,2017-10-19,2017-12-11,"WS18","","","","C0159/A/2017-10-19/2017-12-11/WS18",4.6375,4.4173245050377,0.90418452001094,2.24237760962713,50.7632528936879,"0159"
"160","C0160","A",4.97,2.73,3.5404,5.6957,3.7716,2017-10-19,2017-12-11,"WS18","","","","C0160/A/2017-10-19/2017-12-11/WS18",4.6175,4.39827404895128,0.892729550410616,2.43715167262098,55.4115465634092,"0160"
"161","C0161","A",4.97,3.17,3.6405,5.6633,3.8249,2017-10-19,2017-12-11,"WS06","","","","C0161/A/2017-10-19/2017-12-11/WS06",4.6175,4.39827404895128,0.908839232746688,2.881020367807,65.5034301124085,"0161"
"162","C0162","A",5,2.74,3.5152,5.891,3.774,2017-10-19,2017-12-11,"WS06","","","","C0162/A/2017-10-19/2017-12-11/WS06",4.6475,4.4268497330809,0.891068271740046,2.44152706456773,55.1526980083086,"0162"
"163","C0163","A",5.06,2.86,2.0368,3.3441,2.2138,2017-10-19,2017-12-11,"WS06","","","","C0163/A/2017-10-19/2017-12-11/WS06",4.7075,4.48400110134015,0.864606440755756,2.47277442056146,55.1466060037856,"0163"
"164","C0164","A",5.08,2.45,1.7618,3.033,1.91,2017-10-19,2017-12-11,"WS06","","","","C0164/A/2017-10-19/2017-12-11/WS06",4.7275,4.50305155742657,0.883417243549402,2.16437224669604,48.0645673071739,"0164"
"165","C0165","A",5.01,2.54,1.7914,3.297,1.935,2017-10-19,2017-12-11,"WS13","","","","C0165/A/2017-10-19/2017-12-11/WS13",4.6575,4.43637496112411,0.904622741764081,2.29774176408077,51.7932272230333,"0165"
"166","C0166","A",5.09,2.73,2.1152,3.4259,2.232,2017-10-19,2017-12-11,"WS13","","","","C0166/A/2017-10-19/2017-12-11/WS13",4.7375,4.51257678546978,0.910887312123293,2.48672236209659,55.1064830653671,"0166"
"167","C0167","A",5.06,2.8,2.1667,3.1403,2.2758,2017-10-19,2017-12-11,"WS13","","","","C0167/A/2017-10-19/2017-12-11/WS13",4.7075,4.48400110134015,0.887941659819228,2.48623664749384,55.4468340061461,"0167"
"168","C0168","A",5.05,2.88,3.5043,5.7268,3.7251,2017-10-19,2017-12-11,"WS13","","","","C0168/A/2017-10-19/2017-12-11/WS13",4.6975,4.47447587329694,0.900652418447694,2.59387896512936,57.9705654601754,"0168"
"169","C0169","A",4.98,3.4,3.6546,6.6027,3.9008,2017-10-19,2017-12-11,"WS08","","","","C0169/A/2017-10-19/2017-12-11/WS08",4.6275,4.40779927699449,0.916488585868865,3.11606119195414,70.6942625136702,"0169"
"170","C0170","A",5,1.98,3.6217,5.1131,3.753,2017-10-19,2017-12-11,"WS08","","","","C0170/A/2017-10-19/2017-12-11/WS08",4.6475,4.4268497330809,0.911961914979214,1.80568459165884,40.7893807229405,"0170"
"171","C0171","A",5.03,2.51,3.5571,5.4774,3.7322,2017-10-19,2017-12-11,"WS08","","","","C0171/A/2017-10-19/2017-12-11/WS08",4.6775,4.45542541721053,0.908816330781649,2.28112899026194,51.1989041820863,"0171"
"172","C0172","A",4.97,1.76,3.5027,4.9872,3.6641,2017-10-19,2017-12-11,"WS08","","","","C0172/A/2017-10-19/2017-12-11/WS08",4.6175,4.39827404895128,0.891276524082182,1.56864668238464,35.6650509933247,"0172"
"173","C0173","A",5.01,2.89,3.5234,5.2971,3.6836,2017-10-19,2017-12-18,"WS31","","","","C0173/A/2017-10-19/2017-12-18/WS31",4.6575,4.43637496112411,0.909680329255229,2.62897615154761,59.2595570614588,"0173"
"174","C0174","A",5.11,3.01,3.5635,5.6084,3.7515,2017-10-19,2017-12-18,"WS31","","","","C0174/A/2017-10-19/2017-12-18/WS31",4.7575,4.53162724155619,0.90806396400802,2.73327253166414,60.3154757875786,"0174"
"175","C0175","A",5.03,2.95,2.1364,3.1719,2.2339,2017-10-19,2017-12-18,"WS31","","","","C0175/A/2017-10-19/2017-12-18/WS31",4.6775,4.45542541721053,0.90584258812168,2.67223563495896,59.9771151961512,"0175"
"176","C0176","A",4.9,2.71,3.6564,5.2034,3.8004,2017-10-19,2017-12-18,"WS31","","","","C0176/A/2017-10-19/2017-12-18/WS31",4.5475,4.33159745264882,0.906916612798966,2.4577440206852,56.7398990222939,"0176"
"177","C0177","A",5.02,1.56,3.5552,4.6759,3.7341,2017-10-19,2017-12-11,"WS07","","","","C0177/A/2017-10-19/2017-12-11/WS07",4.6675,4.44590018916732,0.840367627375747,1.31097349870617,29.4872453929673,"0177"
"178","C0178","A",4.96,2.15,1.9642,3.1096,2.0906,2017-10-19,2017-12-11,"WS07","","","","C0178/A/2017-10-19/2017-12-11/WS07",4.6075,4.38874882090807,0.889645538676445,1.91273790815436,43.5827609691865,"0178"
"179","C0179","A",4.93,2.76,3.6469,5.7117,3.8688,2017-10-19,2017-12-11,"WS07","","","","C0179/A/2017-10-19/2017-12-11/WS07",4.5775,4.36017313677845,0.892531964354901,2.46338822161953,56.4974863232065,"0179"
"180","C0180","A",5.08,2.6,3.511,5.0323,3.6527,2017-10-19,2017-12-11,"WS07","","","","C0180/A/2017-10-19/2017-12-11/WS07",4.7275,4.50305155742657,0.906855978439493,2.35782554394268,52.3606162148884,"0180"
"181","C0181","A",5.05,3.12,1.7727,2.7187,1.8548,2017-10-19,2017-12-18,"WS32","","","","C0181/A/2017-10-19/2017-12-18/WS32",4.6975,4.47447587329694,0.913213530655391,2.84922621564482,63.677317664145,"0181"
"182","C0182","A",5.03,3.12,2.137,3.5889,2.2548,2017-10-19,2017-12-18,"WS32","","","","C0182/A/2017-10-19/2017-12-18/WS32",4.6775,4.45542541721053,0.918864935601626,2.86685859907707,64.3453392352366,"0182"
"183","C0183","A",4.95,2.95,3.6415,5.6387,3.8425,2017-10-19,2017-12-18,"WS32","","","","C0183/A/2017-10-19/2017-12-18/WS32",4.5975,4.37922359286486,0.899359102743842,2.65310935309433,60.5840121389802,"0183"
"184","C0184","A",5.02,2.93,3.6352,5.5043,3.7983,2017-10-19,2017-12-18,"WS32","","","","C0184/A/2017-10-19/2017-12-18/WS32",4.6675,4.44590018916732,0.912738751270665,2.67432454122305,60.1525996408824,"0184"
"185","C0185","A",5.07,2.44,3.6602,5.155,3.8153,2017-10-19,2017-12-18,"WS36","","","","C0185/A/2017-10-19/2017-12-18/WS36",4.7175,4.49352632938336,0.896240299705646,2.18682633128178,48.6661515029305,"0185"
"186","C0186","A",5.02,2.67,2.1127,3.2653,2.2214,2017-10-19,2017-12-18,"WS36","","","","C0186/A/2017-10-19/2017-12-18/WS36",4.6675,4.44590018916732,0.905691480131876,2.41819625195211,54.3916001048376,"0186"
"187","C0187","A",5,2.54,1.7386,3.0848,1.8579,2017-10-19,2017-12-18,"WS36","","","","C0187/A/2017-10-19/2017-12-18/WS36",4.6475,4.4268497330809,0.911380181250928,2.31490566037736,52.2923930098318,"0187"
"188","C0188","A",5.03,2.42,3.6226,4.8232,3.7262,2017-10-19,2017-12-18,"WS36","","","","C0188/A/2017-10-19/2017-12-18/WS36",4.6775,4.45542541721053,0.913709811760786,2.2111777444611,49.6288802393529,"0188"
"189","C0189","A",5.06,2.88,3.6374,5.169,3.7627,2017-10-19,2017-12-18,"WS27","","","","C0189/A/2017-10-19/2017-12-18/WS27",4.7075,4.48400110134015,0.918190127970749,2.64438756855576,58.9738385159053,"0189"
"190","C0190","A",4.95,2.61,2.1148,3.1634,2.1999,2017-10-19,2017-12-18,"WS27","","","","C0190/A/2017-10-19/2017-12-18/WS27",4.5975,4.37922359286486,0.918844173183292,2.39818329200839,54.7627505459139,"0190"
"191","C0191","A",4.96,2.67,1.7647,2.9552,1.8795,2017-10-19,2017-12-18,"WS27","","","","C0191/A/2017-10-19/2017-12-18/WS27",4.6075,4.38874882090807,0.903569928601428,2.41253170936581,54.970831273653,"0191"
"192","C0192","A",4.97,2.9,1.7432,3.5005,1.8802,2017-10-19,2017-12-18,"WS27","","","","C0192/A/2017-10-19/2017-12-18/WS27",4.6175,4.39827404895128,0.922039492403118,2.67391452796904,60.7946321263589,"0192"
"193","C0193","R",5.02,3.87,2.1436,5.9934,2.3288,2017-11-15,2018-01-05,"WS01","","","","C0193/R/2017-11-15/2018-01-05/WS01",4.96375,4.74378412185391,0.95189360486259,3.68382825081822,77.6558999353991,"0193"
"194","C0194","R",4.96,4.04,1.7934,5.6018,1.9771,2017-11-15,2018-01-05,"WS01","","","","C0194/R/2017-11-15/2018-01-05/WS01",4.90375,4.68644298917978,0.951764520533557,3.84512866295557,82.047912923156,"0194"
"195","C0195","R",5.02,3.77,1.7601,4.6094,1.9105,2017-11-15,2018-01-05,"WS01","","","","C0195/R/2017-11-15/2018-01-05/WS01",4.96375,4.74378412185391,0.9472151054645,3.57100094760117,75.2774758688975,"0195"
"196","C0196","R",5.09,4.13,2.055,5.2044,2.2103,2017-11-15,2018-01-05,"WS01","","","","C0196/R/2017-11-15/2018-01-05/WS01",5.03375,4.81068210997373,0.950689020130819,3.92634565314028,81.6172335519738,"0196"
"197","C0197","R",5.09,4.36,1.7741,5.0089,1.9257,2017-11-15,2018-01-05,"WS27","","","","C0197/R/2017-11-15/2018-01-05/WS27",5.03375,4.81068210997373,0.953134660566341,4.15566712006925,86.3841556159681,"0197"
"198","C0198","R",5.01,4.38,2.0913,5.5563,2.2471,2017-11-15,2018-01-05,"WS27","","","","C0198/R/2017-11-15/2018-01-05/WS27",4.95375,4.73422726640822,0.955036075036075,4.18305800865801,88.3577778012255,"0198"
"199","C0199","R",4.9,4.21,2.0322,5.8582,2.1975,2017-11-15,2018-01-05,"WS27","","","","C0199/R/2017-11-15/2018-01-05/WS27",4.84375,4.62910185650564,0.956795608991113,4.02810951385259,87.0170853594757,"0199"
"200","C0200","R",4.96,4.21,1.741,4.7404,1.8792,2017-11-15,2018-01-05,"WS27","","","","C0200/R/2017-11-15/2018-01-05/WS27",4.90375,4.68644298917978,0.953924118156965,4.01602053744082,85.694428518882,"0200"
"201","C0201","R",5.09,4.4,2.0496,5.7203,2.2357,2017-11-15,2018-01-05,"WS02","","","","C0201/R/2017-11-15/2018-01-05/WS02",5.03375,4.81068210997373,0.949301223199935,4.17692538207971,86.8260526593498,"0201"
"202","C0202","R",4.92,4.17,1.7339,4.971,1.8874,2017-11-15,2018-01-05,"WS02","","","","C0202/R/2017-11-15/2018-01-05/WS02",4.86375,4.64821556739702,0.95258101387044,3.97226282783973,85.4578013916034,"0202"
"203","C0203","R",4.93,4.02,2.0606,5.8515,2.2254,2017-11-15,2018-01-05,"WS02","","","","C0203/R/2017-11-15/2018-01-05/WS02",4.87375,4.65777242284271,0.956527473686987,3.84524044422169,82.5553525407083,"0203"
"204","C0204","R",4.99,4.1,2.0247,4.4995,2.1414,2017-11-15,2018-01-05,"WS02","","","","C0204/R/2017-11-15/2018-01-05/WS02",4.93375,4.71511355551684,0.952844674317117,3.90666316470018,82.8540631885578,"0204"
"205","C0205","R",4.97,3.93,2.0012,5.7533,2.1706,2017-11-15,2018-01-05,"WS07","","","","C0205/R/2017-11-15/2018-01-05/WS07",4.91375,4.69599984462547,0.954851949574905,3.75256816182938,79.9098868396293,"0205"
"206","C0206","R",4.97,4.16,2.0837,5.9742,2.2642,2017-11-15,2018-01-05,"WS07","","","","C0206/R/2017-11-15/2018-01-05/WS07",4.91375,4.69599984462547,0.953604935098316,3.966996530009,84.4760788173618,"0206"
"207","C0207","R",4.97,4.22,1.7415,5.5272,1.9127,2017-11-15,2018-01-05,"WS07","","","","C0207/R/2017-11-15/2018-01-05/WS07",4.91375,4.69599984462547,0.954777187838445,4.02915973267824,85.7998267885289,"0207"
"208","C0208","R",4.99,4.08,1.7466,5.0376,1.8945,2017-11-15,2018-01-05,"WS07","","","","C0208/R/2017-11-15/2018-01-05/WS07",4.93375,4.71511355551684,0.955059252506837,3.89664175022789,82.6415250523223,"0208"
"209","C0209","R",5.04,4.41,2.1625,4.7516,2.2915,2017-11-15,2018-01-05,"WS32","","","","C0209/R/2017-11-15/2018-01-05/WS32",4.98375,4.76289783274529,0.950175736742497,4.19027499903441,87.9774277379194,"0209"
"210","C0210","R",5,4.42,2.0942,5.3531,2.2197,2017-11-15,2018-01-05,"WS32","","","","C0210/R/2017-11-15/2018-01-05/WS32",4.94375,4.72467041096253,0.961490073337629,4.24978612415232,89.9488377917675,"0210"
"211","C0211","R",4.98,4.4,2.0368,6.0667,2.2211,2017-11-15,2018-01-05,"WS32","","","","C0211/R/2017-11-15/2018-01-05/WS32",4.92375,4.70555670007115,0.954266855256954,4.1987741631306,89.2301258014192,"0211"
"212","C0212","R",5,4.47,1.7397,5.942,2.1315,2017-11-15,2018-01-05,"WS32","","","","C0212/R/2017-11-15/2018-01-05/WS32",4.94375,4.72467041096253,0.906765342788473,4.05324108226447,85.7888641895495,"0212"
"213","C0213","R",5.1,4.42,1.7621,5.1304,1.9107,2017-11-15,2018-01-05,"WS31","","","","C0213/R/2017-11-15/2018-01-05/WS31",5.04375,4.82023896541942,0.955882789537749,4.22500192975685,87.651296130071,"0213"
"214","C0214","R",4.95,4.28,2.0818,5.6198,2.2713,2017-11-15,2018-01-05,"WS31","","","","C0214/R/2017-11-15/2018-01-05/WS31",4.89375,4.67688613373409,0.946438665912945,4.05075749010741,86.6122752249524,"0214"
"215","C0215","R",5.09,4.33,2.0374,5.8115,2.2175,2017-11-15,2018-01-05,"WS31","","","","C0215/R/2017-11-15/2018-01-05/WS31",5.03375,4.81068210997373,0.952280013778119,4.12337245965926,85.7128441538568,"0215"
"216","C0216","R",4.98,4.42,1.761,4.0686,1.8556,2017-11-15,2018-01-05,"WS31","","","","C0216/R/2017-11-15/2018-01-05/WS31",4.92375,4.70555670007115,0.959005026867741,4.23880221875542,90.0807808498264,"0216"
"217","C0217","R",5.04,4.25,2.0265,5.2267,2.1821,2017-11-15,2018-01-05,"WS36","","","","C0217/R/2017-11-15/2018-01-05/WS36",4.98375,4.76289783274529,0.95137803887257,4.04335666520842,84.892786013801,"0217"
"218","C0218","R",5.05,4.26,1.7495,5.6521,1.924,2017-11-15,2018-01-05,"WS36","","","","C0218/R/2017-11-15/2018-01-05/WS36",4.99375,4.77245468819098,0.955286219443448,4.06951929482909,85.2709886360736,"0218"
"219","C0219","R",5.01,4.25,2.0758,5.3295,2.2184,2017-11-15,2018-01-05,"WS36","","","","C0219/R/2017-11-15/2018-01-05/WS36",4.95375,4.73422726640822,0.956172972308449,4.06373513231091,85.837347969017,"0219"
"220","C0220","R",5.06,4.27,1.7361,5.7123,1.9273,2017-11-15,2018-01-05,"WS36","","","","C0220/R/2017-11-15/2018-01-05/WS36",5.00375,4.78201154363667,0.951913887631407,4.06467230018611,84.9992155622228,"0220"
