Boat_ID,Boat wt (g),Stream,Core,Sample_Date,OM_Type,Sorting Date,Dry_Mass,Ashed,Period,NOTES
a01,,WS55,4,10/17/20,WOOD,,19.2087,6.9596,3,
20sj,,WS55,4,10/17/20,MISC,,15.7342,11.4723,3,
bm32,,WS55,4,10/17/20,FLWR,,3.0462,1.7243,3,
a,,WS55,4,10/17/20,ROOT,,NA,NA,3,NONE
b,,WS55,4,10/17/20,MOSS,,NA,NA,3,NONE
F07,,TOWR,4,11/15/20,LEAF,,12.4471,6.8494,3,
B78,,TOWR,4,11/15/20,WOOD,,4.7434,3.6659,3,
A3,,TOWR,4,11/15/20,MISC,,3.6002,2.4772,3,
G5,,TOWR,4,11/15/20,ROOT,,1.7842,1.6884,3,
145J,,TOWR,4,11/15/20,FLWR,,3.2917,1.7062,3,
285J,,TOWR,4,11/15/20,MOSS,,1.6879,1.6724,3,
B69,,TOWR,2,12/10/20,WOOD,,9.5808,3.7694,3,
B01,,TOWR,2,12/10/20,LEAF,,18.8352,7.1601,3,
A07,,TOWR,2,12/10/20,ROOT,,10.1273,6.7285,3,
B32,,TOWR,2,12/10/20,MISC,,14.7319,12.5249,3,
32S3,,TOWR,2,12/10/20,MOSS,,1.6695,1.6511,3,
A12,,TOWR,2,12/10/20,FLWR,,2.0604,1.8149,3,
EJ3,,WS55,4,11/15/20,LEAF,,19.5156,14.0568,3,
F10,,WS55,4,11/15/20,WOOD,,13.4901,6.8078,3,
B5 ,,WS55,4,11/15/20,FLWR,,8.84,2.1501,3,
A30,,WS55,4,11/15/20,MISC,,7.5184,4.2926,3,
A5,,WS55,4,11/15/20,MOSS,,1.6705,1.6626,3,
SR12,,WS55,4,11/15/20,ROOT,,1.6704,1.6658,3,
T01,,TOWR,5,12/10/20,WOOD,,49.6208,9.0432,3,
B8,,TOWR,5,12/10/20,MISC,,15.379,12.722,3,
B48,,TOWR,5,12/10/20,LEAF,,4.6026,3.8795,3,
E20,,TOWR,5,12/10/20,FLWR,,12.3553,4.0727,3,
A13,,TOWR,5,12/10/20,ROOT,,NA,NA,3,NONE
455J,,TOWR,5,12/10/20,MOSS,,NA,NA,3,NONE
F05,,WS55,5,12/10/20,WOOD,,14.0748,6.8661,3,
F01,,WS55,5,12/10/20,LEAF,,29.0691,7.7146,3,
R,,WS55,5,12/10/20,ROOT,,4.0756,3.7484,3,
B16,,WS55,5,12/10/20,MISC,,17.1814,13.0563,3,
SR42,,WS55,5,12/10/20,MOSS,,1.6464,1.6448,3,
A58,,WS55,5,12/10/20,FLWR,,3.4625,1.9028,3,
A01,,WS55,3,12/10/20,WOOD,,11.9209,6.7735,3,
A65,,WS55,3,12/10/20,LEAF,,9.9365,6.729,3,
G9,,WS55,3,12/10/20,MOSS,,1.6793,1.6766,3,
20SJ,,WS55,3,12/10/20,FLWR,,1.6649,1.6541,3,
TS12,,WS55,3,12/10/20,MISC,,2.7223,2.3012,3,
NA,,WS55,3,12/10/20,ROOT,,NA,NA,3,NONE
E12,,WS55,4,12/10/20,LEAF,,4.1305,3.7145,3,
BM41,,WS55,4,12/10/20,FLWR,,1.9038,1.746,3,
B4,,WS55,4,12/10/20,WOOD,,2.5615,1.7512,3,
71SJ,,WS55,4,12/10/20,MOSS,,1.6567,1.6546,3,
37ST,,WS55,4,12/10/20,MISC,,4.4814,3.5175,3,
NA,,WS55,4,12/10/20,ROOT,,NA,NA,3,NONE
I04,,TOWR,2,11/15/20,LEAF,,21.6365,7.3425,3,
348,,TOWR,2,11/15/20,WOOD,,16.6785,3.8848,3,
AB24,,TOWR,2,11/15/20,MISC,,7.3966,6.1951,3,
A13,,TOWR,2,11/15/20,ROOT,,1.8462,1.7973,3,
G6,,TOWR,2,11/15/20,FLWR,,2.141,1.6999,3,
125J,,TOWR,2,11/15/20,MOSS,,1.6615,1.6593,3,
E12,,TOWR,1,11/15/20,LEAF,,4.1673,3.7224,3,
B64,,TOWR,1,11/15/20,WOOD,,12.7418,3.8819,3,
735J,,TOWR,1,11/15/20,FLWR,,12.0672,1.8078,3,
A12,,TOWR,1,11/15/20,MISC,,5.7825,3.6933,3,
A33,,TOWR,1,11/15/20,ROOT,,1.5422,1.5356,3,
Q2,,TOWR,1,11/15/20,MOSS,,NA,NA,3,NONE
B32,,WS55,1,12/10/20,WOOD,,21.5019,4.291,3,
E6,,WS55,1,12/10/20,LEAF,,5.2504,3.9187,3,
65SJ,,WS55,1,12/10/20,ROOT,,NA,NA,3,NONE
B68,,WS55,1,12/10/20,MISC,,8.9602,5.9873,3,
A3,,WS55,1,12/10/20,MOSS,,1.5652,1.5648,3,
A79,,WS55,1,12/10/20,FLWR,,2.3746,1.8367,3,
B18,,TOWR,3,12/10/20,ROOT,,4.3224,3.6623,3,
E31,,TOWR,3,12/10/20,WOOD,,8.2336,3.7893,3,
B77,,TOWR,3,12/10/20,LEAF,,4.6691,3.7002,3,
635J,,TOWR,3,12/10/20,MISC,,4.941,4.4315,3,
NA,,TOWR,3,12/10/20,MOSS,,NA,NA,3,NONE
NA,,TOWR,3,12/10/20,FLWR,,NA,NA,3,NONE
E6,,TOWR,4,12/10/20,WOOD,,8.204,3.9917,3,
A65,,TOWR,4,12/10/20,LEAF,,11.2903,6.7865,3,
NA,,TOWR,4,12/10/20,ROOT,,NA,NA,3,NONE
B68,,TOWR,4,12/10/20,MISC,,12.4465,8.2654,3,
63SJ,,TOWR,4,12/10/20,MOSS,,1.6694,1.6577,3,
A79,,TOWR,4,12/10/20,FLWR,,4.3113,2.1604,3,
T01,,WS55,2,12/10/20,ROOT,,8.4143,6.7138,3,
B77,,WS55,2,12/10/20,LEAF,,4.6432,3.6958,3,
72SJ,,WS55,2,12/10/20,WOOD,,3.5267,1.7003,3,
32SJ,,WS55,2,12/10/20,MISC,,3.0512,2.648,3,
Q4,,WS55,2,12/10/20,MOSS,,NA,NA,3,NONE
NA,,WS55,2,12/10/20,FLWR,,NA,NA,3,NONE
B01,,TOWR,3,11/15/20,LEAF,,43.5989,14.6167,3,
AB24,,TOWR,3,11/15/20,WOOD,,10.345,4.1318,3,
B16,,TOWR,3,11/15/20,ROOT,,NA,NA,3,NONE
BM41,,TOWR,3,11/15/20,FLWR,,3.5151,1.7899,3,
4SSJ,,TOWR,3,11/15/20,MOSS,,1.6692,1.6521,3,
1SJ,,TOWR,3,11/15/20,MISC,,12.2914,10.0765,3,
b78,,TOWR,1,12/10/20,LEAF,,4.9356,3.7199,3,
sr12,,TOWR,1,12/10/20,WOOD,,3.5597,1.749,3,
f05,,TOWR,1,12/10/20,ROOT,,10.9448,6.7492,3,
51sj,,TOWR,1,12/10/20,FLWR,,2.2529,1.6728,3,
na,,TOWR,1,12/10/20,MOSS,,NA,NA,3,NONE
a74,,TOWR,1,12/10/20,MISC,,5.9136,3.8832,3,
t10,,TOWR,5,11/15/20,WOOD,,44.3974,7.8284,3,
t04,,TOWR,5,11/15/20,LEAF,,18.2029,7.2348,3,
a13,,TOWR,5,11/15/20,ROOT,,1.585,1.5566,3,
ab22,,TOWR,5,11/15/20,MISC,,8.739,7.6603,3,
a44,,TOWR,5,11/15/20,MOSS,,1.847,1.8328,3,
f81,,TOWR,5,11/15/20,FLWR,,14.3683,3.9776,3,
FO4,,WS55,2,1/14/21,WOOD,,29.1952,7.6372,3,
T04,,WS55,2,1/14/21,LEAF,,17.6741,7.1563,3,
R01,,WS55,2,1/14/21,ROOT,,10.4296,6.7455,3,
AB20,,WS55,2,1/14/21,MISC,,9.4144,6.2211,3,
JE,,WS55,2,1/14/21,MOSS,,2.1775,1.7931,3,
325J,,WS55,2,1/14/21,FLWR,,2.4101,1.6786,3,
71SJ,,TOWR,3,1/14/21,WOOD,,5.2211,1.8665,3,
F81,,TOWR,3,1/14/21,LEAF,,5.8214,3.8473,3,
Q2,,TOWR,3,1/14/21,ROOT,,1.7546,1.7388,3,
1SJ,,TOWR,3,1/14/21,MISC,,8.692,5.5222,3,
45SJ,,TOWR,3,1/14/21,MOSS,,1.6521,1.6502,3,
B5,,TOWR,3,1/14/21,FLWR,,3.6082,1.8585,3,
AB18,,TOWR,4,1/14/21,WOOD,,11.2273,3.9595,3,
T03,,TOWR,4,1/14/21,LEAF,,18.9769,7.1625,3,
F5,,TOWR,4,1/14/21,ROOT,,1.6851,1.6801,3,
A93,,TOWR,4,1/14/21,MISC,,6.3801,4.2044,3,
34SJ,,TOWR,4,1/14/21,MOSS,,1.6574,1.6527,3,
PQ,,TOWR,4,1/14/21,FLWR,,2.5428,1.7842,3,
E6,,WS55,5,1/14/21,WOOD,,6.5863,3.8746,3,
B77,,WS55,5,1/14/21,LEAF,,4.0941,3.6777,3,
B64,,WS55,5,1/14/21,ROOT,,4.5328,3.6546,3,
B16,,WS55,5,1/14/21,MISC,,5.7439,5.0848,3,
56SJ,,WS55,5,1/14/21,MOSS,,1.6509,1.6503,3,
A13,,WS55,5,1/14/21,FLWR,,2.3065,1.6362,3,
E12,,WS55,3,1/14/21,WOOD,,5.0129,3.7238,3,
101,,WS55,3,1/14/21,LEAF,,9.3845,6.758,3,
B78,,WS55,3,1/14/21,ROOT,,4.1655,3.6529,3,
AB24,,WS55,3,1/14/21,MISC,,4.9218,4.5499,3,
NA,,WS55,3,1/14/21,MOSS,,NA,NA,3,NONE
B48,,WS55,3,1/14/21,FLWR,,4.3036,3.8952,3,
E31,,TOWR,2,1/14/21,WOOD,,5.4737,3.7979,3,
B32,,TOWR,2,1/14/21,LEAF,,5.9792,3.8807,3,
G6,,TOWR,2,1/14/21,ROOT,,1.6879,1.686,3,
R,,TOWR,2,1/14/21,MISC,,9.6736,7.6924,3,
SR12,,TOWR,2,1/14/21,MOSS,,1.6481,1.6451,3,
12SJ,,TOWR,2,1/14/21,FLWR,,1.7607,1.6625,3,
B8,,WS55,4,1/14/21,WOOD,,7.1396,3.8665,3,
E20,,WS55,4,1/14/21,LEAF,,7.4647,3.9259,3,
F10,,WS55,4,1/14/21,ROOT,,NA,NA,3,NONE
E48,,WS55,4,1/14/21,MISC,,10.6221,7.2786,3,
B9,,WS55,4,1/14/21,MOSS,,0,0,3,NONE
R8,,WS55,4,1/14/21,FLWR,,3.2421,1.8214,3,
ab18,,TOWR,5,1/14/21,WOOD,,10.128,3.9521,3,
t01 + c04,,TOWR,5,1/14/21,LEAF,,43.3468,14.8659,3,
f3,,TOWR,5,1/14/21,ROOT,,2.0032,1.6878,3,
28sj,,TOWR,5,1/14/21,MISC,,8.0097,5.9719,3,
je42,,TOWR,5,1/14/21,MOSS,,1.7376,1.7373,3,
2sj,,TOWR,5,1/14/21,FLWR,,3.9685,1.8105,3,
B1SJ,,TOWR,1,1/14/21,WOOD,,1.9213,1.6564,3,
AB22,,TOWR,1,1/14/21,LEAF,,4.1626,3.8163,3,
73SJ,,TOWR,1,1/14/21,ROOT,,1.7227,1.6541,3,
A33,,TOWR,1,1/14/21,MISC,,3.3006,2.4967,3,
NA,,TOWR,1,1/14/21,MOSS,,NA,NA,3,NONE
NA,,TOWR,1,1/14/21,FLWR,,NA,NA,3,NONE
b68,,WS55,1,1/14/21,WOOD,,5.3264,3.8808,3,
e20,,WS55,1,1/14/21,LEAF,,4.1026,3.8017,3,
t04,,WS55,1,1/14/21,ROOT,,21.1139,7.6485,3,
e48,,WS55,1,1/14/21,MISC,,12.2854,7.1261,3,
72sj,,WS55,1,1/14/21,MOSS,,1.6575,1.6568,3,
65sj,,WS55,1,1/14/21,FLWR,,2.2777,1.7187,3,
T07,,TOWR,5,2/13/21,WOOD,,13.1302,6.7073,3,
L08,,TOWR,5,2/13/21,LEAF,,10.0646,6.7173,3,
B8,,TOWR,5,2/13/21,ROOT,,5.6451,3.8084,3,
AB22,,TOWR,5,2/13/21,MISC,,4.9275,4.2297,3,
A33,,TOWR,5,2/13/21,MOSS,,1.5364,1.5349,3,
735J,,TOWR,5,2/13/21,FLWR,,5.9352,1.7731,3,
T05,,TOWR,4,2/13/21,WOOD,,48.6136,8.0333,3,
B01,,TOWR,4,2/13/21,LEAF,,24.0369,7.6147,3,
B48,,TOWR,4,2/13/21,ROOT,,NA,NA,3,NONE
B13,,TOWR,4,2/13/21,MISC,,8.3738,6.0099,3,
32SJ,,TOWR,4,2/13/21,MOSS,,NA,NA,3,NONE
JE,,TOWR,4,2/13/21,FLWR,,2.2685,1.7727,3,
T10,,TOWR,1,2/13/21,WOOD,,22.9976,7.0901,3,
F05,,TOWR,1,2/13/21,LEAF,,9.9499,6.7591,3,
B68,,TOWR,1,2/13/21,ROOT,,4.072,3.6958,3,
A93,,TOWR,1,2/13/21,MISC,,5.4883,3.1549,3,
SR,,TOWR,1,2/13/21,MOSS,,1.6458,1.6447,3,
125J,,TOWR,1,2/13/21,FLWR,,1.9906,1.6689,3,
A74,,WS55,5,2/13/21,WOOD,,10.7532,2.1424,3,
T09 + F04,,WS55,5,2/13/21,LEAF,,36.3971,14.4749,3,
A44,,WS55,5,2/13/21,MISC,,11.8021,5.3743,3,
45SJ,,WS55,5,2/13/21,ROOT,,1.686,1.6519,3,
71SJ,,WS55,5,2/13/21,MOSS,,1.6907,1.6578,3,
56SJ,,WS55,5,2/13/21,FLWR,,4.0093,1.7462,3,
72SJ,,TOWR,2,2/13/21,WOOD,,2.7449,1.6811,3,
65SJ,,TOWR,2,2/13/21,LEAF,,1.9358,1.6683,3,
NA,,TOWR,2,2/13/21,ROOT,,NA,NA,3,NONE
25J,,TOWR,2,2/13/21,MISC,,4.2156,3.5899,3,
JE42,,TOWR,2,2/13/21,MOSS,,1.7409,1.7369,3,
NA,,TOWR,2,2/13/21,FLWR,,NA,NA,3,NONE
1SJ,,WS55,4,2/13/21,WOOD,,2.9763,1.9898,3,
AB28,,WS55,4,2/13/21,LEAF,,5.4294,4.1108,3,
6G,,WS55,4,2/13/21,ROOT,,1.7814,1.7005,3,
B5,,WS55,4,2/13/21,MISC,,3.2304,2.4767,3,
5Q,,WS55,4,2/13/21,MOSS,,NA,NA,3,NONE
E31,,WS55,4,2/13/21,FLWR,,1.6943,1.6879,3,
L04,,WS55,2,2/13/21,WOOD,,27.4019,7.3799,3,
T01,,WS55,2,2/13/21,LEAF,,19.3531,7.2906,3,
AB19,,WS55,2,2/13/21,ROOT,,4.0133,3.7642,3,
E20,,WS55,2,2/13/21,MISC,,11.4586,6.691,3,
A13,,WS55,2,2/13/21,MOSS,,1.5617,1.557,3,
515J,,WS55,2,2/13/21,FLWR,,1.9772,1.6653,3,
AB18,,TOWR,3,2/13/21,WOOD,,8.0959,4.2095,3,
E45,,TOWR,3,2/13/21,LEAF,,8.2759,3.8878,3,
F01,,TOWR,3,2/13/21,ROOT,,19.3458,7.3032,3,
B48,,TOWR,3,2/13/21,MISC,,33.4839,20.1436,3,
37ST,,TOWR,3,2/13/21,MOSS,,NA,NA,3,NONE
TS12,,TOWR,3,2/13/21,FLWR,,3.2876,1.9913,3,
F5,,WS55,3,2/13/21,WOOD,,3.3483,1.8648,3,
63SJ,,WS55,3,2/13/21,LEAF,,2.9063,1.7244,3,
E12,,WS55,3,2/13/21,ROOT,,6.3142,3.8131,3,
28SJ,,WS55,3,2/13/21,MISC,,4.2511,3.531,3,
B8,,WS55,3,2/13/21,MOSS,,NA,NA,3,NONE
64SJ,,WS55,3,2/13/21,FLWR,,1.6672,1.6511,3,
E70,,WS55,1,2/13/21,WOOD,,185.89,21.77,3,
T03,,WS55,1,2/13/21,LEAF,,17.4035,7.1119,3,
B8,,WS55,1,2/13/21,ROOT,,1.6922,1.6808,3,
FPOM,,WS55,1,2/13/21,MISC,,12.4069,5.9317,3,
2Q,,WS55,1,2/13/21,MOSS,,1.7544,1.7404,3,
EPO111,,WS55,1,2/13/21,FLWR,,4.9041,2.2092,3,
t03,,WS55,3,3/13/21,WOOD,,13.0892,7.2163,3,
T09,,WS55,3,3/13/21,LEAF,,19.1138,6.9704,3,
A58,,WS55,3,3/13/21,ROOT,,1.8229,1.8194,3,
A12,,WS55,3,3/13/21,MISC,,10.4363,5.4517,3,
325J,,WS55,3,3/13/21,MOSS,,1.6504,1.6484,3,
G9,,WS55,3,3/13/21,FLWR,,2.4514,1.7096,3,
T10,,TOWR,4,3/13/21,WOOD,,14.4774,6.9041,3,
F05,,TOWR,4,3/13/21,LEAF,,8.718,6.7026,3,
E12,,TOWR,4,3/13/21,ROOT,,4.1132,3.9382,3,
B8,,TOWR,4,3/13/21,MISC,,8.1757,6.6681,3,
455J,,TOWR,4,3/13/21,MOSS,,NA,NA,3,NONE
BM,,TOWR,4,3/13/21,FLWR,,6.8709,1.8209,3,
AB22,,TOWR,3,3/13/21,WOOD,,16.1816,4.5136,3,
B68,,TOWR,3,3/13/21,LEAF,,9.4975,4.0098,3,
71SJ,,TOWR,3,3/13/21,ROOT,,2.1693,1.6735,3,
56SJ,,TOWR,3,3/13/21,MISC,,7.0311,5.2481,3,
FP011,,TOWR,3,3/13/21,MOSS,,1.6685,1.6658,3,
Q2,,TOWR,3,3/13/21,FLWR,,2.6258,1.7716,3,
F09,,WS55,5,3/13/21,WOOD,,49.4765,7.8602,3,
EGG,,WS55,5,3/13/21,LEAF,,46.2131,15.6349,3,
A93,,WS55,5,3/13/21,ROOT,,1.8003,1.7982,3,
AB20,,WS55,5,3/13/21,MISC,,17.9895,8.5981,3,
B9,,WS55,5,3/13/21,MOSS,,1.7149,1.7081,3,
B64,,WS55,5,3/13/21,FLWR,,8.0377,4.1872,3,
T07,,TOWR,5,3/13/21,WOOD,,11.994,6.7058,3,
C08,,TOWR,5,3/13/21,LEAF,,7.3299,6.6544,3,
E31,,TOWR,5,3/13/21,ROOT,,NA,NA,3,NONE
B77,,TOWR,5,3/13/21,MISC,,7.2531,6.0866,3,
34ST,,TOWR,5,3/13/21,MOSS,,1.6593,1.6513,3,
F5,,TOWR,5,3/13/21,FLWR,,1.8924,1.6862,3,
B8,,WS55,4,3/13/21,WOOD,,3.0634,1.7517,3,
28SJ,,WS55,4,3/13/21,LEAF,,3.0728,1.7337,3,
65SJ,,WS55,4,3/13/21,ROOT,,1.6722,1.6575,3,
JE42,,WS55,4,3/13/21,MISC,,4.1508,2.9864,3,
45SL,,WS55,4,3/13/21,MOSS,,NA,NA,3,NONE
63SJ,,WS55,4,3/13/21,FLWR,,1.6919,1.661,3,
A44,,WS55,1,3/13/21,WOOD,,4.6183,1.8656,3,
B47,,WS55,1,3/13/21,LEAF,,5.2759,3.8004,3,
12SJ,,WS55,1,3/13/21,ROOT,,NA,NA,3,NONE
AB21,,WS55,1,3/13/21,MISC,,7.0762,6.1288,3,
72SJ,,WS55,1,3/13/21,MOSS,,NA,NA,3,NONE
A79,,WS55,1,3/13/21,FLWR,,1.8316,1.8063,3,
B9,,TOWR,2,3/13/21,WOOD,,5.9363,1.8304,3,
20SJ,,TOWR,2,3/13/21,LEAF,,NA,NA,3,NONE
B16,,TOWR,2,3/13/21,ROOT,,5.6402,3.9328,3,
R,,TOWR,2,3/13/21,MISC,,9.9246,7.8926,3,
SR42,,TOWR,2,3/13/21,MOSS,,NA,NA,3,NONE
2S3,,TOWR,2,3/13/21,FLWR,,2.3641,1.679,3,
20SJ,,TOWR,1,3/13/21,WOOD,,6.3519,1.7895,3,
GG6,,TOWR,1,3/13/21,LEAF,,4.3508,3.7726,3,
450C,,TOWR,1,3/13/21,ROOT,,9.8947,6.8276,3,
SQ,,TOWR,1,3/13/21,MISC,,7.821,6.7012,3,
4H,,TOWR,1,3/13/21,MOSS,,1.6824,1.678,3,
SSJ,,TOWR,1,3/13/21,FLWR,,1.7064,1.6485,3,
F10,,WS55,2,3/13/21,WOOD,,8.8313,6.6901,3,
A65,,WS55,2,3/13/21,LEAF,,9.4249,6.6931,3,
E31,,WS55,2,3/13/21,ROOT,,3.7673,3.7411,3,
B12,,WS55,2,3/13/21,MISC,,9.4771,8.2423,3,
2SSJ,,WS55,2,3/13/21,MOSS,,1.6643,1.664,3,
B37,,WS55,2,3/13/21,FLWR,,2.9244,1.9514,3,
AB18,,TOWR,4,4/10/21,WOOD,,16.137,4.1245,3,
B48,,TOWR,4,4/10/21,LEAF,,6.8954,4.0007,3,
5SJ,,TOWR,4,4/10/21,ROOT,,1.7168,1.6489,3,
32SJ,,TOWR,4,4/10/21,MISC,,16.7243,7.0921,3,
C9,,TOWR,4,4/10/21,MOSS,,1.7149,1.6806,3,
BI9,,TOWR,4,4/10/21,FLWR,,3.2177,1.759,3,
F10,,WS55,2,4/10/21,WOOD,,49.0858,7.79,3,
709,,WS55,2,4/10/21,LEAF,,19.0885,7.151,3,
F81,,WS55,2,4/10/21,ROOT,,3.7739,3.733,3,
E18,,WS55,2,4/10/21,MISC,,22.8878,9.1081,3,
20SJ,,WS55,2,4/10/21,MOSS,,1.6658,1.6539,3,
A58,,WS55,2,4/10/21,FLWR,,7.093,2.1064,3,
255J,,TOWR,3,4/10/21,WOOD,,1.9879,1.6797,3,
B66,,TOWR,3,4/10/21,LEAF,,4.1769,3.7433,3,
A65,,TOWR,3,4/10/21,ROOT,,7.254,6.5814,3,
A74,,TOWR,3,4/10/21,MISC,,5.2353,4.6307,3,
B37,,TOWR,3,4/10/21,MOSS,,NA,NA,3,NONE
B9,,TOWR,3,4/10/21,FLWR,,1.7593,1.6956,3,
B4,,WS55,1,4/10/21,WOOD,,1.8807,1.7125,3,
A13,,WS55,1,4/10/21,LEAF,,1.6405,1.56,3,
F4,,WS55,1,4/10/21,ROOT,,1.6755,1.6744,3,
D,,WS55,1,4/10/21,MISC,,2.3941,1.8578,3,
Q2,,WS55,1,4/10/21,MOSS,,NA,NA,3,NONE
25J,,WS55,1,4/10/21,FLWR,,1.8806,1.6571,3,
AB20,,TOWR,5,4/10/21,WOOD,,6.9966,3.9354,3,
A12,,TOWR,5,4/10/21,LEAF,,1.8935,1.8123,3,
B77,,TOWR,5,4/10/21,ROOT,,3.8277,3.6648,3,
A44,,TOWR,5,4/10/21,MISC,,3.4734,2.6745,3,
B37,,TOWR,5,4/10/21,MOSS,,1.696,1.6955,3,
A85J,,TOWR,5,4/10/21,FLWR,,1.8635,1.6603,3,
A58,,WS55,3,4/10/21,WOOD,,2.0701,1.6795,3,
A93,,WS55,3,4/10/21,LEAF,,2.0679,1.8119,3,
F04,,WS55,3,4/10/21,ROOT,,7.8228,6.5057,3,
A21,,WS55,3,4/10/21,MISC,,4.387,3.5057,3,
565J,,WS55,3,4/10/21,MOSS,,1.6511,1.6507,3,
Q2,,WS55,3,4/10/21,FLWR,,1.745,1.7384,3,
A42,,TOWR,1,4/10/21,WOOD,,2.5656,1.5721,3,
A06,,TOWR,1,4/10/21,LEAF,,3.4899,1.9194,3,
SR12,,TOWR,1,4/10/21,ROOT,,2.1456,1.6913,3,
71SJ,,TOWR,1,4/10/21,MISC,,4.5441,3.5558,3,
Q5,,TOWR,1,4/10/21,MOSS,,1.724,1.723,3,
TS22,,TOWR,1,4/10/21,FLWR,,2.1129,1.7157,3,
g3sj,,WS55,5,4/10/21,WOOD,,3.5605,1.7013,3,
ab21,,WS55,5,4/10/21,LEAF,,5.1168,3.9068,3,
b47,,WS55,5,4/10/21,ROOT,,4.2041,3.7473,3,
je11,,WS55,5,4/10/21,MISC,,3.7326,2.7272,3,
na,,WS55,5,4/10/21,MOSS,,NA,NA,3,NONE
bm41,,WS55,5,4/10/21,FLWR,,2.0022,1.7414,3,
51sj,,WS55,4,4/10/21,WOOD,,5.622,1.8006,3,
e31,,WS55,4,4/10/21,LEAF,,5.5135,3.8338,3,
44sj,,WS55,4,4/10/21,ROOT,,1.6552,1.6549,3,
ab20,,WS55,4,4/10/21,MISC,,11.9556,7.8094,3,
14st,,WS55,4,4/10/21,MOSS,,1.6455,1.6424,3,
q9,,WS55,4,4/10/21,FLWR,,3.8542,1.9183,3,
f4,,TOWR,2,4/10/21,WOOD,,2.6615,1.7369,3,
a13,,TOWR,2,4/10/21,LEAF,,1.8827,1.5735,3,
a65,,TOWR,2,4/10/21,ROOT,,11.9972,6.9217,3,
a65,,TOWR,2,4/10/21,MISC,,8.6994,6.3883,3,
na,,TOWR,2,4/10/21,MOSS,,NA,NA,3,NONE
b37,,TOWR,2,4/10/21,FLWR,,1.9465,1.7076,3,
a44,,TOWR,5,5/18/21,WOOD,,2.4263,1.8522,4,
a65,,TOWR,5,5/18/21,LEAF,,2.3581,1.8379,4,
a93,,TOWR,5,5/18/21,ROOT,,2.5481,1.82,4,
a06,,TOWR,5,5/18/21,MISC,,4.6179,3.9264,4,
a12,,TOWR,5,5/18/21,MOSS,,1.812,1.8103,4,
a58,,TOWR,5,5/18/21,FLWR,,1.8588,1.8214,4,
a13,,WS55,5,5/18/21,WOOD,,2.3458,1.5964,4,
a74,,WS55,5,5/18/21,LEAF,,2.812,1.863,4,
g9,,WS55,5,5/18/21,ROOT,,1.6813,1.677,4,
f4,,WS55,5,5/18/21,MISC,,4.8645,4.0773,4,
14sj,,WS55,5,5/18/21,MOSS,,1.8045,1.6503,4,
r4,,WS55,5,5/18/21,FLWR,,1.9942,1.6883,4,
abj8,,WS55,2,5/18/21,WOOD,,18.3554,4.0169,4,
bm41,,WS55,2,5/18/21,LEAF,,1.8906,1.7385,4,
20s2,,WS55,2,5/18/21,ROOT,,1.7449,1.6572,4,
s2sy,,WS55,2,5/18/21,MISC,,3.7963,2.6737,4,
b37,,WS55,2,5/18/21,MOSS,,1.696,1.6952,4,
5sj,,WS55,2,5/18/21,FLWR,,1.6692,1.6459,4,
32sj,,TOWR,1,5/18/21,WOOD,,1.965,1.662,4,
44sj,,TOWR,1,5/18/21,LEAF,,1.7001,1.6597,4,
18sj,,TOWR,1,5/18/21,ROOT,,2.0059,1.6728,4,
63sj,,TOWR,1,5/18/21,MISC,,3.7525,2.4996,4,
d,,TOWR,1,5/18/21,MOSS,,1.751,1.7392,4,
fpom,,TOWR,1,5/18/21,FLWR,,1.7811,1.755,4,
e18,,WS55,1,5/18/21,WOOD,,26.4117,4.2201,4,
a21,,WS55,1,5/18/21,LEAF,,3.4737,1.8978,4,
b4,,WS55,1,5/18/21,ROOT,,1.7107,1.7079,4,
2sj,,WS55,1,5/18/21,MISC,,5.019,4.0904,4,
a42,,WS55,1,5/18/21,MOSS,,1.5403,1.5322,4,
q9,,WS55,1,5/18/21,FLWR,,1.8623,1.7449,4,
4500,,TOWR,4,5/18/21,WOOD,,13.6651,6.8385,4,
71sj,,TOWR,4,5/18/21,LEAF,,2.7959,1.718,4,
56sj,,TOWR,4,5/18/21,ROOT,,1.6628,1.6504,4,
ts fpom,,TOWR,4,5/18/21,MISC,,6.5716,6.0815,4,
2q,,TOWR,4,5/18/21,MOSS,,1.7396,1.7385,4,
A58,,TOWR,4,5/18/21,FLWR,,1.7679,1.6753,4,
f10,,WS55,4,5/18/21,WOOD,,7.0315,6.6759,4,
r66,,WS55,4,5/18/21,LEAF,,5.1641,3.8048,4,
f5,,WS55,4,5/18/21,ROOT,,1.8173,1.6873,4,
045t,,WS55,4,5/18/21,MISC,,7.4763,6.5954,4,
4ssj,,WS55,4,5/18/21,MOSS,,1.6531,1.65,4,
se fpom,,WS55,4,5/18/21,FLWR,,2.139,1.7575,4,
sr42,,TOWR,3,5/18/21,WOOD,,2.3633,1.6745,4,
25sj,,TOWR,3,5/18/21,LEAF,,2.7487,1.7308,4,
12sj,,TOWR,3,5/18/21,ROOT,,2.2571,1.6799,4,
sr12,,TOWR,3,5/18/21,MISC,,3.0308,2.5948,4,
q5,,TOWR,3,5/18/21,MOSS,,1.7243,1.7236,4,
139,,TOWR,3,5/18/21,FLWR,,1.9904,1.706,4,
sr41,,TOWR,2,5/18/21,WOOD,,4.0543,1.7821,4,
b12,,TOWR,2,5/18/21,LEAF,,4.6935,3.7324,4,
