bag_ID,rhodo_acer,DM_start_g,DM_end_g,tin_g,tin_DM_g,tin_ash_g,date_dep,date_coll,stream,QC,hole,notes
F0010,R,1.49,1.1053,3.643,4.7483,3.7106,8/3/18,9/28/18,WS02,,,
F0011,R,1.42,0.9457,3.5378,4.4835,3.5987,8/3/18,9/28/18,WS02,,,
F0012,R,1.48,1.0521,3.6289,4.681,3.6956,8/3/18,9/28/18,WS02,,,
F0013,R,1.48,1.1257,3.5505,4.6762,3.6219,8/3/18,9/28/18,WS32,,,
F0014,R,1.6,1.2401,3.5338,4.7739,3.616,8/3/18,9/28/18,WS32,,,
F0015,R,1.48,1.1672,3.5176,4.6848,3.5818,8/3/18,9/28/18,WS32,,,
F0016,R,1.53,1.171,3.6745,4.8455,3.7371,8/3/18,9/28/18,WS32,,,
F0017,R,1.43,1.0839,3.5334,4.6173,3.5946,8/3/18,9/28/18,WS31,,,
F0018,R,1.46,1.0994,3.5329,4.6323,3.5808,8/3/18,9/28/18,WS31,,,
F0019,R,1.45,1.1547,3.5287,4.6834,3.5827,8/3/18,9/28/18,WS31,,,
F0020,R,1.51,1.2056,3.5258,4.7314,3.6031,8/3/18,9/28/18,WS31,,,
F0021,R,1.4,0.9732,3.5209,4.4941,3.5968,8/3/18,9/28/18,WS01,,,
F0022,R,1.6,1.1293,3.5376,4.6669,3.6102,8/3/18,9/28/18,WS01,,,
F0023,R,1.47,0.9346,3.5408,4.4754,3.5998,8/3/18,9/28/18,WS01,,,
F0024,R,1.4,0.9111,3.5337,4.4448,3.5888,8/3/18,9/28/18,WS01,,,
F0025,R,1.45,1.1071,3.6153,4.7224,3.656,8/3/18,9/28/18,WS27,,,
F0026,R,1.48,1.0795,3.6636,4.7431,3.7389,8/3/18,9/28/18,WS27,,,
F0027,R,1.5,1.022,3.5477,4.5697,3.5912,8/3/18,9/28/18,WS27,,,
F0028,R,1.57,1.1973,3.6434,4.8407,3.7171,8/3/18,9/28/18,WS27,,,
F0029,R,1.58,1.0022,3.532,4.5342,3.6088,8/3/18,9/28/18,WS18,,,
F0030,R,1.58,1.0547,3.5308,4.5855,3.595,8/3/18,9/28/18,WS18,,,
F0031,R,1.57,1.0129,3.5192,4.5321,3.58,8/3/18,9/28/18,WS18,,,
F0032,R,1.57,1.0925,3.6596,4.7521,3.7379,8/3/18,9/28/18,WS18,,,
F0033,R,1.6,1.2126,3.5046,4.7172,3.5709,8/3/18,9/28/18,WS14,,,
F0034,R,1.55,1.1241,3.5523,4.6764,3.6174,8/3/18,9/28/18,WS14,,,
F0035,R,1.4,1.0184,3.6379,4.6563,3.6948,8/3/18,9/28/18,WS14,,,
F0036,R,1.41,0.9323,3.6065,4.5388,3.6641,8/3/18,9/28/18,WS14,,,
F0037,R,1.47,0.9744,3.6486,4.623,3.729,8/3/18,9/28/18,WS06,,,
F0038,R,1.41,1.0532,3.5184,4.5716,3.5748,8/3/18,9/28/18,WS06,,,
F0039,R,1.51,1.0221,3.6256,4.6477,3.6828,8/3/18,9/28/18,WS06,,,
F0040,R,1.42,1.0923,3.5387,4.631,3.6515,8/3/18,9/28/18,WS06,,,
F0041,R,1.57,1.2423,3.5291,4.7714,3.6099,8/3/18,9/28/18,WS13,,,
F0042,R,1.45,1.1844,3.5277,4.7121,3.6077,8/3/18,9/28/18,WS13,,,
F0043,R,1.41,1.0806,3.6798,4.7604,3.7403,8/3/18,9/28/18,WS13,,,
F0044,R,1.6,1.1949,3.5188,4.7137,3.6051,8/3/18,9/28/18,WS13,,,
F0045,R,1.5,1.1031,3.5476,4.6507,3.6159,8/3/18,9/28/18,WS08,,,
F0046,R,1.53,1.0059,3.6416,4.6475,3.7052,8/3/18,9/28/18,WS08,,,
F0047,R,1.48,0.9432,3.5012,4.4444,3.5581,8/3/18,9/28/18,WS08,,,
F0048,R,1.49,0.8852,3.647,4.5322,3.6933,8/3/18,9/28/18,WS08,,,
F0049,A,1.44,0.5743,3.5342,4.1085,3.6002,8/3/18,9/28/18,WS13,,,
F0050,A,1.45,0.5677,3.6505,4.2182,3.7369,8/3/18,9/28/18,WS13,,,
F0051,A,1.48,0.6689,3.6662,4.3351,3.771,8/3/18,9/28/18,WS13,,,
F0052,A,1.42,0.5386,3.5288,4.0674,3.6288,8/3/18,9/28/18,WS13,,,
F0053,A,1.48,0.4351,3.673,4.1081,3.715,8/3/18,9/28/18,WS18,,,
F0054,A,1.58,0.5581,3.5314,4.0895,3.5921,8/3/18,9/28/18,WS18,,,
F0055,A,1.53,0.5977,3.6735,4.2712,3.8023,8/3/18,9/28/18,WS18,,,
F0056,A,1.5,0.5108,3.6701,4.1809,3.7352,8/3/18,9/28/18,WS18,,,
F0057,A,1.42,0.7166,3.5266,4.2432,3.6841,8/3/18,9/28/18,WS27,,,
F0058,A,1.43,0.6157,3.5338,4.1495,3.5903,8/3/18,9/28/18,WS27,,,
F0059,A,1.51,0.5905,3.5217,4.1122,3.5757,8/3/18,9/28/18,WS27,,,
F0060,A,1.56,0.719,3.6577,4.3767,3.7327,8/3/18,9/28/18,WS27,,,
F0061,A,1.44,0.6012,3.5242,4.1254,3.608,8/3/18,9/28/18,WS36,,,
F0062,A,1.52,0.6542,3.6447,4.2989,3.7398,8/3/18,9/28/18,WS36,,,
F0063,A,1.55,0.6969,3.5281,4.225,3.6133,8/3/18,9/28/18,WS36,,,
F0064,A,1.42,0.5374,3.5553,4.0927,3.6039,8/3/18,9/28/18,WS36,,,
F0065,A,1.49,0.801,3.6348,4.4358,3.7284,8/3/18,9/28/18,WS31,,,
F0066,A,1.46,0.6723,3.6531,4.3254,3.7183,8/3/18,9/28/18,WS31,,,
F0067,A,1.49,0.7956,3.6544,4.45,3.7275,8/3/18,9/28/18,WS31,,,
F0068,A,1.59,0.7531,3.56,4.3131,3.6439,8/3/18,9/28/18,WS31,,,
F0069,A,1.45,0.6482,3.6534,4.3016,3.7587,8/3/18,9/28/18,WS07,,,
F0070,A,1.51,0.5598,3.6472,4.207,3.7169,8/3/18,9/28/18,WS07,,,
F0071,A,1.6,0.6435,3.6627,4.3062,3.7516,8/3/18,9/28/18,WS07,,,
F0072,A,1.59,0.7009,3.5434,4.2443,3.6481,8/3/18,9/28/18,WS07,,,
F0073,A,1.51,0.7439,3.5433,4.2872,3.6171,8/3/18,9/28/18,WS32,,,
F0074,A,1.55,0.6978,3.5543,4.2521,3.6427,8/3/18,9/28/18,WS32,,,
F0075,A,1.45,0.7217,3.5521,4.2738,3.6395,8/3/18,9/28/18,WS32,,,
F0076,A,1.41,0.7276,3.606,4.3336,3.6914,8/3/18,9/28/18,WS32,,,
F0077,A,1.47,0.55,3.6594,4.2094,3.7542,8/3/18,9/28/18,WS02,,,
F0078,A,1.46,0.6635,3.6476,4.3111,3.8253,8/3/18,9/28/18,WS02,,,
F0079,A,1.44,0.6956,3.6118,4.3074,3.7573,8/3/18,9/28/18,WS02,,,
F0080,A,1.49,0.6152,3.5542,4.1694,3.7627,8/3/18,9/28/18,WS02,,,
F0081,A,1.58,0.4159,3.5245,3.9404,3.5793,8/3/18,9/28/18,WS08,,,
F0082,A,1.56,0.3238,3.5382,3.862,3.5901,8/3/18,9/28/18,WS08,,,
F0083,A,1.54,0.2008,3.5354,3.7362,3.5624,8/3/18,9/28/18,WS08,,,
F0084,A,1.55,0.1825,3.6296,3.8121,3.6543,8/3/18,9/28/18,WS08,,,
F0085,A,1.59,0.9702,3.6323,4.6025,3.6712,8/3/18,9/28/18,WS06,,,
F0086,A,1.45,0.6495,3.6338,4.2833,3.7503,8/3/18,9/28/18,WS06,,,
F0087,A,1.46,0.4887,3.5518,4.0405,3.6124,8/3/18,9/28/18,WS06,,,
F0088,A,1.48,0.4853,3.5442,4.0295,3.6257,8/3/18,9/28/18,WS06,,,
F0089,A,1.51,0.7024,3.5299,4.2323,3.6456,8/3/18,9/28/18,WS14,,,
F0090,A,1.47,0.7343,3.526,4.2603,3.6128,8/3/18,9/28/18,WS14,,,
F0091,A,1.45,0.4743,3.5341,4.0084,3.6087,8/3/18,9/28/18,WS14,,,
F0092,A,1.51,0.6682,3.6584,4.3266,3.7679,8/3/18,9/28/18,WS14,,,
F0093,A,1.44,0.2579,3.5265,3.7844,3.6025,8/3/18,9/28/18,WS01,,,
F0094,A,1.43,0.4868,3.6457,4.1325,3.7675,8/3/18,9/28/18,WS01,,,
F0095,A,1.44,0.9295,3.533,4.4625,4.0378,8/3/18,9/28/18,WS01,,,
F0096,A,1.52,0.5963,3.6424,4.2387,3.741,8/3/18,9/28/18,WS01,,,
