bag_ID,rhodo_acer,DM_start_g,DM_end_g,tin_g,tin_DM_g,tin_ash_g,date_dep,date_coll,stream,QC,hole,notes
C0005,R,4.96,4.68,3.5099,6.9966,3.6667,12/11/17,2/8/18,WS06,,,
C0006,R,4.93,4.52,1.7355,4.4397,1.8692,12/11/17,2/8/18,WS06,,,
C0007,R,4.95,4.77,3.5312,6.9943,3.7449,12/11/17,2/8/18,WS06,,,
C0008,R,5,4.53,3.5261,6.7759,3.678,12/11/17,2/8/18,WS06,,,
C0009,R,4.92,4.56,3.5312,7.592,3.691,12/11/17,2/8/18,WS18,,,
C0010,R,5.03,4.76,3.6109,7.3137,3.7904,12/11/17,2/8/18,WS18,,,
C0011,R,4.99,4.74,2.0581,4.8644,2.1935,12/11/17,2/8/18,WS18,,,
C0012,R,4.98,4.72,2.0392,4.8398,2.162,12/11/17,2/8/18,WS18,,,
C0013,R,4.98,4.18,3.519,7.0384,3.6878,12/11/17,2/8/18,WS07,,,
C0014,R,4.98,4.14,3.6183,6.5732,3.7406,12/11/17,2/8/18,WS07,,,
C0015,R,4.93,3.9,1.7504,4.788,1.878,12/11/17,2/8/18,WS07,,,
C0016,R,4.98,3.97,2.0208,4.7144,2.1424,12/11/17,2/8/18,WS07,,,
C0017,R,5.06,4.49,1.7489,4.3445,1.8864,12/11/17,2/8/18,WS02,,,
C0018,R,4.94,4.26,3.6447,6.8689,3.7959,12/11/17,2/8/18,WS02,,,
C0019,R,5.06,4.64,2.1591,5.126,2.3017,12/11/17,2/8/18,WS02,,,
C0020,R,4.95,4.33,3.5187,6.6664,3.669,12/11/17,2/8/18,WS02,,,
C0021,R,4.94,4.42,1.7519,4.3737,1.886,12/11/17,2/8/18,WS01,,,
C0022,R,5.08,4.28,2.0832,5.0013,2.2266,12/11/17,2/8/18,WS01,,,
C0023,R,4.99,4.03,1.9601,4.3478,2.0847,12/11/17,2/8/18,WS01,,,
C0024,R,5.01,3.66,3.5254,6.5433,3.6781,12/11/17,2/8/18,WS01,,,
C0025,R,4.97,4.69,1.7418,5.1611,1.904,12/11/17,2/8/18,WS14,,,
C0026,R,4.92,4.64,1.7546,4.4883,1.871,12/11/17,2/8/18,WS14,,,
C0027,R,5.08,4.02,1.7678,4.256,1.9015,12/11/17,2/8/18,WS14,,,
C0028,R,5.02,4.55,3.5322,6.5011,3.6656,12/11/17,2/8/18,WS14,,,
C0029,R,5.07,4.3,1.7299,4.645,NA,12/11/17,2/8/18,WS08,,,
C0030,R,5.04,4.46,2.0393,4.6116,2.1794,12/11/17,2/8/18,WS08,,,
C0031,R,5.04,4.75,2.0572,4.9191,2.2076,12/11/17,2/8/18,WS08,,,
C0032,R,5.02,4.35,2.0183,5.082,2.1585,12/11/17,2/8/18,WS08,,,
C0033,R,5.08,4.72,3.5528,7.1612,3.7058,12/18/17,2/8/18,WS27,,,
C0034,R,4.95,4.41,1.7785,4.7669,1.8961,12/18/17,2/8/18,WS27,,,
C0035,R,4.96,4.47,3.5516,6.25,3.6822,12/18/17,2/8/18,WS27,,,
C0036,R,5.01,4.41,1.7797,4.4682,1.9137,12/18/17,2/8/18,WS27,,,
C0037,R,4.98,4.64,2.1433,4.3786,2.2459,12/18/17,2/8/18,WS36,,,
C0038,R,4.99,4.66,1.7458,4.4747,1.8765,12/18/17,2/8/18,WS36,,,
C0039,R,4.91,4.59,1.7747,4.6315,1.8954,12/18/17,2/8/18,WS36,,,
C0040,R,4.92,4.13,2.1234,5.4373,2.2695,12/18/17,2/8/18,WS36,,,
C0041,R,4.92,4.77,2.0982,4.8673,2.2338,12/18/17,2/8/18,WS31,,,
C0042,R,5.02,4.74,2.0599,4.6121,2.1821,12/18/17,2/8/18,WS31,,,
C0043,R,4.95,4.66,2.0606,4.315,2.1744,12/18/17,2/8/18,WS31,,,
C0044,R,5.05,4.56,1.7631,4.9343,1.9261,12/18/17,2/8/18,WS31,,,
C0045,R,5.08,4.87,3.5271,5.6539,3.6368,12/18/17,2/8/18,WS32,,,
C0046,R,5.07,4.84,3.6599,6.606,3.7909,12/18/17,2/8/18,WS32,,,
C0047,R,5.08,4.86,2.1758,5.0687,2.3178,12/18/17,2/8/18,WS32,,,
C0048,R,5.05,4.84,3.674,7.1579,3.8289,12/18/17,2/8/18,WS32,,,
C0049,A,5.02,3.43,1.7412,2.579,1.816,12/18/17,2/8/18,WS31,,,
C0050,A,5.03,3.34,3.6277,4.972,3.7455,12/18/17,2/8/18,WS31,,,
C0051,A,4.99,3.66,1.7945,3.063,1.9366,12/18/17,2/8/18,WS31,,,
C0052,A,4.99,2.77,2.0475,3.0898,2.143,12/18/17,2/8/18,WS31,,,
C0053,A,4.92,2.27,1.796,3.7295,1.8722,12/18/17,2/8/18,WS36,,,
C0054,A,4.9,2.45,3.5162,5.3678,3.6665,12/18/17,2/8/18,WS36,,,
C0055,A,5.04,2.64,2.099,3.1052,2.1881,12/18/17,2/8/18,WS36,,,
C0056,A,4.93,1.98,3.6235,5.3044,3.8032,12/18/17,2/8/18,WS36,,,
C0057,A,5.06,2.67,2.124,3.3834,2.221,12/18/17,2/8/18,WS27,,,
C0058,A,5.03,3.16,1.9409,2.8179,2.0019,12/18/17,2/8/18,WS27,,,
C0059,A,5,2.84,1.7734,2.8978,1.8606,12/18/17,2/8/18,WS27,,,
C0060,A,5.01,2.71,3.5288,4.9232,3.687,12/18/17,2/8/18,WS27,,,
C0061,A,5.02,2.85,1.7544,2.7218,1.8294,12/18/17,2/8/18,WS32,,,
C0062,A,4.95,2.77,2.0605,3.0428,2.1482,12/18/17,2/8/18,WS32,,,
C0063,A,4.91,2.96,3.5477,5.1952,3.6886,12/18/17,2/8/18,WS32,,,
C0064,A,5.05,3.06,2.0098,3.3483,2.1598,12/18/17,2/8/18,WS32,,,
C0065,A,4.99,2.37,2.1324,3.2035,2.2168,12/11/17,2/8/18,WS08,,,
C0066,A,4.93,1.98,2.0052,2.7713,2.07,12/11/17,2/8/18,WS08,,,
C0067,A,4.97,1.96,2.1617,3.0393,2.2346,12/11/17,2/8/18,WS08,,,
C0068,A,4.97,0.77,1.7345,2.2861,1.7715,12/11/17,2/8/18,WS08,,,
C0069,A,5.03,2.48,3.505,5.2376,3.6835,12/11/17,2/8/18,WS02,,,
C0070,A,5.07,2.1,2.0121,3.2276,2.1585,12/11/17,2/8/18,WS02,,,
C0071,A,4.93,2.25,3.5531,5.1811,3.726,12/11/17,2/8/18,WS02,,,
C0072,A,4.97,2.14,1.749,2.8203,1.8578,12/11/17,2/8/18,WS02,,,
C0073,A,5.06,0.61,1.9736,2.4574,2.0211,12/11/17,2/8/18,WS01,,,
C0074,A,4.99,0.45,3.5372,3.871,3.5646,12/11/17,2/8/18,WS01,,,
C0075,A,5.03,0.88,2.031,2.5947,2.1941,12/11/17,2/8/18,WS01,,,
C0076,A,4.94,0.47,3.6703,4.0459,3.7062,12/11/17,2/8/18,WS01,,,
C0077,A,4.95,2.61,3.4989,5.3516,3.7654,12/11/17,2/8/18,WS13,,,
C0078,A,5.06,2.94,1.7697,3.0157,1.875,12/11/17,2/8/18,WS13,,,
C0079,A,4.93,2.72,3.5144,5.3544,3.6853,12/11/17,2/8/18,WS13,,,
C0080,A,5.02,3.01,2.0769,3.1726,2.1744,12/11/17,2/8/18,WS13,,,
C0081,A,4.92,2.73,3.5256,4.9474,3.6938,12/11/17,2/8/18,WS06,,,
C0082,A,4.98,3.07,1.7536,2.9987,1.8909,12/11/17,2/8/18,WS06,,,
C0083,A,5.04,3,3.5261,4.7462,3.6735,12/11/17,2/8/18,WS06,,,
C0084,A,5,3.24,2.1281,3.2129,2.2577,12/11/17,2/8/18,WS06,,,
C0085,A,5.07,2.48,2.1506,3.0291,2.2676,12/11/17,2/8/18,WS14,,,
C0086,A,4.98,2.54,1.7393,2.9966,1.8868,12/11/17,2/8/18,WS14,,,
C0087,A,4.91,2.3,3.5312,5.1337,3.6682,12/11/17,2/8/18,WS14,,,
C0088,A,4.96,2.63,3.5368,5.1539,3.6824,12/11/17,2/8/18,WS14,,,
C0089,A,4.98,3.05,2.1443,3.2274,2.2279,12/11/17,2/8/18,WS18,,,
C0090,A,4.94,2.39,3.5373,5.3423,3.6833,12/11/17,2/8/18,WS18,,,
C0091,A,5.08,3.33,3.6578,5.2969,3.7839,12/11/17,2/8/18,WS18,,,
C0092,A,4.97,2.74,3.662,5.2292,3.8114,12/11/17,2/8/18,WS18,,,
C0093,A,5.05,2.39,3.5142,4.7206,3.6241,12/11/17,2/8/18,WS07,,,
C0094,A,5.05,2.43,2.0074,3.2026,2.1262,12/11/17,2/8/18,WS07,,,
C0095,A,5.1,2.45,2.1244,3.1994,2.2744,12/11/17,2/8/18,WS07,,,
C0096,A,4.95,1.1,3.5348,4.4902,3.8008,12/11/17,2/8/18,WS07,,,
C0097,R,4.99,2.94,3.6233,6.5554,3.8209,1/11/18,3/8/18,WS01,,,
C0098,R,4.94,3.66,3.611,7.242,3.8467,1/11/18,3/8/18,WS01,,,
C0099,R,5.01,3.56,3.5452,7.1098,3.8151,1/11/18,3/8/18,WS01,,,
C0100,R,5.08,3.9,3.5155,7.4185,3.8145,1/11/18,3/8/18,WS01,,,
C0101,R,5.07,4.35,3.6616,7.9825,3.9176,1/11/18,3/8/18,WS13,,,
C0102,R,4.93,3.71,3.563,7.283,3.8069,1/11/18,3/8/18,WS13,,,
C0103,R,4.98,4.22,3.6719,7.9123,3.9377,1/11/18,3/8/18,WS13,,,
C0104,R,4.96,3.84,3.6357,7.4508,3.936,1/11/18,3/8/18,WS13,,,
C0105,R,5.04,2.22,3.6168,5.8378,3.728,1/11/18,3/8/18,WS08,,,
C0106,R,5.1,0.27,3.5261,3.8028,3.5437,1/11/18,3/8/18,WS08,,hole,hole in bag
C0107,R,5.01,3.86,3.52,7.3638,3.7453,1/11/18,3/8/18,WS08,,,
C0108,R,5.01,1.17,3.5189,4.6935,3.5929,1/11/18,3/8/18,WS08,,,
C0109,R,5,4.19,3.6556,7.8094,3.8961,1/11/18,3/8/18,WS02,,,
C0110,R,4.97,4.25,3.5492,7.804,3.77,1/11/18,3/8/18,WS02,,,
C0111,R,4.95,4.14,3.5172,7.6335,3.7575,1/11/18,3/8/18,WS02,,,
C0112,R,5.02,3.76,3.6342,7.9968,3.8964,1/11/18,3/8/18,WS02,,,
C0113,R,4.94,3.45,3.5296,7.0969,3.9499,1/11/18,3/8/18,WS07,,,
C0114,R,4.92,3.76,3.5113,7.2824,3.7494,1/11/18,3/8/18,WS07,,,
C0115,R,5.05,3.18,3.5265,6.6916,3.7275,1/11/18,3/8/18,WS07,,,
C0116,R,5.04,3.32,3.5388,6.8394,3.8133,1/11/18,3/8/18,WS07,,,
C0117,R,4.99,4.53,3.6278,8.1226,3.8566,1/11/18,3/8/18,WS32,,,
C0118,R,5.07,4.25,3.6682,7.9029,3.9444,1/11/18,3/8/18,WS32,,,
C0119,R,4.93,4.35,3.5323,7.8696,3.8056,1/11/18,3/8/18,WS32,,,
C0120,R,5.05,4.5,3.5378,8.0261,3.8376,1/11/18,3/8/18,WS32,,,
C0121,R,4.94,4.14,3.6288,7.7605,3.8377,1/11/18,3/8/18,WS31,,,
C0122,R,5.05,4.36,3.6064,7.9441,3.8282,1/11/18,3/8/18,WS31,,,
C0123,R,5.02,4.25,3.6271,7.8649,3.8454,1/11/18,3/8/18,WS31,,,
C0124,R,5.01,4.12,3.6702,7.7831,3.9007,1/11/18,3/8/18,WS31,,,
C0125,R,5.04,4.27,3.6584,7.9377,3.8967,1/11/18,3/8/18,WS06,,,
C0126,R,5.07,4.27,3.527,7.7678,3.8236,1/11/18,3/8/18,WS06,,,
C0127,R,4.92,3.96,3.6791,7.6052,3.8907,1/11/18,3/8/18,WS06,,,
C0128,R,4.98,4.03,3.6377,7.5474,NA,1/11/18,3/8/18,WS06,,,
C0129,R,5.09,3.51,3.6708,7.1737,3.8394,1/11/18,3/8/18,WS36,,,
C0130,R,5,3.99,3.5551,7.5323,3.7755,1/11/18,3/8/18,WS36,,,
C0131,R,4.93,3.51,3.519,7.0115,3.742,1/11/18,3/8/18,WS36,,,
C0132,R,5.02,4.06,3.6444,7.6955,3.8554,1/11/18,3/8/18,WS36,,,
C0133,R,5.05,4.39,3.652,8.0368,3.8604,1/11/18,3/8/18,WS14,,,
C0134,R,5.05,4.41,3.6597,8.0487,3.9509,1/11/18,3/8/18,WS14,,,
C0135,R,4.94,4.05,3.6173,7.6617,3.8412,1/11/18,3/8/18,WS14,,,
C0136,R,5.09,4.17,3.6566,7.7673,3.9082,1/11/18,3/8/18,WS14,,,
C0137,R,4.94,4.25,3.6211,7.7775,3.8629,1/11/18,3/8/18,WS18,,,
C0138,R,5.05,4.19,3.6642,7.8393,3.9271,1/11/18,3/8/18,WS18,,,
C0139,R,5.05,4.18,3.5298,7.6701,3.7654,1/11/18,3/8/18,WS18,,,
C0140,R,5.1,4.04,3.573,7.6071,3.8406,1/11/18,3/8/18,WS18,,,
C0141,R,4.96,4.26,3.6527,7.8939,3.8542,1/11/18,3/8/18,WS27,,,
C0142,R,4.91,4.06,3.6615,7.7132,3.8787,1/11/18,3/8/18,WS27,,,"tin mass? Note on datasheet: ""orig had A. leaves in it, reweighed w/R (3.6615)"
C0143,R,4.97,4.19,3.6278,7.8121,3.8878,1/11/18,3/8/18,WS27,,,
C0144,R,4.97,4.21,3.6837,7.8186,3.9212,1/11/18,3/8/18,WS27,,,
C0145,A,5.08,2.89,3.535,6.4047,3.8968,1/11/18,3/8/18,WS31,,,
C0146,A,5.01,2.4,3.6306,5.9998,3.8402,1/11/18,3/8/18,WS31,,,
C0147,A,4.94,2.84,3.6474,6.4577,4.0258,1/11/18,3/8/18,WS31,,,
C0148,A,4.93,2.98,3.5301,6.4836,4.0527,1/11/18,3/8/18,WS31,,,
C0149,A,4.96,1.73,3.55,5.2512,3.7067,1/11/18,3/8/18,WS36,,,
C0150,A,5.02,1.99,3.5326,5.4826,3.6741,1/11/18,3/8/18,WS36,,,
C0151,A,4.98,1.98,3.6573,5.5923,3.9293,1/11/18,3/8/18,WS36,,,
C0152,A,5.1,2.29,3.5165,5.757,3.883,1/11/18,3/8/18,WS36,,,
C0153,A,4.92,1.77,3.5127,5.2443,3.8668,1/11/18,3/8/18,WS06,,,
C0154,A,5.03,2.1,3.5294,5.5838,3.9965,1/11/18,3/8/18,WS06,,,
C0155,A,5,2.67,3.6242,6.2613,4.1569,1/11/18,3/8/18,WS06,,,
C0156,A,5.05,2.42,3.6303,5.9737,3.9972,1/11/18,3/8/18,WS06,,,
C0157,A,4.94,2.22,3.5384,5.6956,4.2136,1/11/18,3/8/18,WS14,,,
C0158,A,5.02,1.95,3.6163,5.5127,3.9484,1/11/18,3/8/18,WS14,,,
C0159,A,4.91,1.94,3.6383,5.5479,4.1266,1/11/18,3/8/18,WS14,,,
C0160,A,4.99,1.14,3.6191,4.7281,3.7798,1/11/18,3/8/18,WS14,,,
C0161,A,4.96,1.67,3.5557,5.1307,3.8391,1/11/18,3/8/18,WS18,,,
C0162,A,5.06,2.14,3.663,5.7911,4.0519,1/11/18,3/8/18,WS18,,,
C0163,A,5.01,2.52,3.5233,6.0025,4.0326,1/11/18,3/8/18,WS18,,,
C0164,A,4.92,2.49,3.5505,5.9764,3.9883,1/11/18,3/8/18,WS18,,,
C0165,A,4.98,2.37,3.6133,5.9465,4.0976,1/11/18,3/8/18,WS27,,,
C0166,A,5.01,2.29,3.6452,5.9265,3.9492,1/11/18,3/8/18,WS27,,,
C0167,A,4.98,2.27,3.5725,5.7859,3.8731,1/11/18,3/8/18,WS27,,,
C0168,A,5.07,2.81,3.5442,6.3225,4.1749,1/11/18,3/8/18,WS27,,,
C0169,A,5.06,2.25,3.662,5.8592,3.9528,1/11/18,3/8/18,WS13,,,
C0170,A,5.02,2.63,3.6451,6.2554,4.0145,1/11/18,3/8/18,WS13,,,
C0171,A,5,2.69,3.5419,6.1578,3.9863,1/11/18,3/8/18,WS13,,,
C0172,A,4.91,3.19,3.6706,6.7383,4.2007,1/11/18,3/8/18,WS13,,,
C0173,A,4.95,2.03,3.5159,5.5096,NA,1/11/18,3/8/18,WS08,,,
C0174,A,4.94,1.87,3.5016,5.3347,3.8371,1/11/18,3/8/18,WS08,,,
C0175,A,5.03,0.05,3.6628,3.7173,3.6676,1/11/18,3/8/18,WS08,,hole,hole in bag
C0176,A,4.98,0.2,3.6148,3.8146,3.6335,1/11/18,3/8/18,WS08,,hole,huge hole in bag
C0177,A,5,1.75,3.6003,5.3316,4.0288,1/11/18,3/8/18,WS01,,,
C0178,A,5.02,1.16,3.6272,4.776,3.8622,1/11/18,3/8/18,WS01,,,
C0179,A,5.05,1.57,3.6359,5.1858,3.8405,1/11/18,3/8/18,WS01,,,
C0180,A,5.03,0.77,3.5149,4.2464,3.6733,1/11/18,3/8/18,WS01,,,
C0181,A,4.9,2.05,3.5314,5.5381,3.8607,1/11/18,3/8/18,WS02,,,
C0182,A,4.93,2.75,3.6414,6.3605,4.0226,1/11/18,3/8/18,WS02,,,
C0183,A,5.05,1.67,3.5075,5.1243,3.7036,1/11/18,3/8/18,WS02,,,
C0184,A,4.99,2.68,3.645,6.2979,4.0627,1/11/18,3/8/18,WS02,,,
C0185,A,5.1,0.46,3.5458,3.8704,3.5956,1/11/18,3/8/18,WS07,,,
C0186,A,5,0.53,3.6788,4.2046,3.7793,1/11/18,3/8/18,WS07,,,
C0187,A,5.01,0.6,3.6451,4.2366,3.7053,1/11/18,3/8/18,WS07,,,
C0188,A,5.03,1.64,3.65,5.2395,4.0723,1/11/18,3/8/18,WS07,,,
C0189,A,4.96,2.85,3.642,6.4787,3.8878,1/11/18,3/8/18,WS32,,,
C0190,A,4.94,2.96,3.5303,6.4605,3.9121,1/11/18,3/8/18,WS32,,,
C0191,A,5.05,2.58,3.6086,6.1506,3.8996,1/11/18,3/8/18,WS32,,,
C0192,A,5.04,2.26,3.5026,5.6881,3.8745,1/11/18,3/8/18,WS32,,,
C0193,R,5.1,4.23,3.5305,7.7381,3.7869,2/8/18,4/6/18,WS06,,,
C0194,R,4.91,4.1,3.6232,7.7222,3.8661,2/8/18,4/6/18,WS06,,,
C0195,R,4.96,4.12,3.634,7.7781,3.8982,2/8/18,4/6/18,WS06,,,
C0196,R,5.06,4.83,3.662,8.4867,3.9608,2/8/18,4/6/18,WS06,,,
C0197,R,5.01,4.25,3.6569,7.8766,3.9206,2/8/18,4/6/18,WS14,,,
C0198,R,5.01,3.92,3.5475,7.43,3.7789,2/8/18,4/6/18,WS14,,,
C0199,R,5.08,3.85,3.6253,7.4516,3.9451,2/8/18,4/6/18,WS14,,,
C0200,R,5.01,3.61,3.6615,7.2591,3.8936,2/8/18,4/6/18,WS14,,,
C0201,R,5.06,3.9,3.5333,7.4349,3.8226,2/8/18,4/6/18,WS01,,,
C0202,R,5.07,2.48,3.6568,6.1559,3.9005,2/8/18,4/6/18,WS01,,,
C0203,R,5,2.55,3.5493,6.1128,3.815,2/8/18,4/6/18,WS01,,,
C0204,R,5.1,1.17,3.6005,4.7495,3.7846,2/8/18,4/6/18,WS01,,,
C0205,R,5.01,4.22,3.6162,7.8688,3.916,2/8/18,4/6/18,WS18,,,
C0206,R,5.03,4.14,3.5157,7.6582,3.7895,2/8/18,4/6/18,WS18,,,
C0207,R,5.02,4.43,3.6175,8.0185,3.8671,2/8/18,4/6/18,WS18,,,
C0208,R,5.03,3.84,3.5269,7.3537,3.8184,2/8/18,4/6/18,WS18,,,
C0209,R,5.04,3.74,3.6317,7.3536,3.848,2/8/18,4/6/18,WS36,,,
C0210,R,4.93,3.88,3.6337,7.504,3.8734,2/8/18,4/6/18,WS36,,,
C0211,R,4.99,4.01,3.6461,7.6328,3.8826,2/8/18,4/6/18,WS36,,,
C0212,R,5,4.07,3.6006,7.5885,3.8466,2/8/18,4/6/18,WS36,,,
C0213,R,4.99,4,3.5415,7.5493,3.7629,2/8/18,4/6/18,WS27,,,
C0214,R,4.95,4.11,3.5238,7.5913,3.8267,2/8/18,4/6/18,WS27,,,
C0215,R,4.95,3.5,3.5555,7.0548,3.7682,2/8/18,4/6/18,WS27,,,
C0216,R,5.03,4.45,3.6811,8.1029,3.8911,2/8/18,4/6/18,WS27,,,
C0217,R,4.94,1.91,3.6704,5.5968,3.7823,2/8/18,4/6/18,WS07,,,
C0218,R,5.06,3.44,3.6632,7.1015,3.9126,2/8/18,4/6/18,WS07,,,
C0219,R,5.1,NA,NA,NA,NA,2/8/18,4/6/18,WS07,,,
C0220,R,5.02,0.78,3.5435,4.3537,3.5979,2/8/18,4/6/18,WS07,,,
C0221,R,4.98,3.78,3.5316,7.3176,3.9885,2/8/18,4/6/18,WS02,,,
C0222,R,4.97,3.18,3.6212,6.782,3.8798,2/8/18,4/6/18,WS02,,,
C0223,R,5.06,0.83,3.6439,4.4608,3.6987,2/8/18,4/6/18,WS02,,,
C0224,R,4.97,3.28,3.6342,6.9004,3.8166,2/8/18,4/6/18,WS02,,,
C0225,R,5.1,3.07,3.6152,6.6858,3.8003,2/8/18,4/6/18,WS08,,,
C0226,R,4.91,3.35,3.6469,6.943,3.8611,2/8/18,4/6/18,WS08,,,
C0227,R,4.97,2.95,3.6616,6.6068,3.854,2/8/18,4/6/18,WS08,,,
C0228,R,5.06,2.91,3.6706,6.5675,3.8307,2/8/18,4/6/18,WS08,,hole,bag torn
C0229,R,5,4.52,3.5149,8.012,3.7717,2/8/18,4/6/18,WS32,,,
C0230,R,5.1,4.55,3.6275,8.1656,3.8984,2/8/18,4/6/18,WS32,,,
C0231,R,4.97,4.29,3.6566,7.9448,3.8883,2/8/18,4/6/18,WS32,,,
C0232,R,5.1,4.58,3.6513,8.2214,3.9057,2/8/18,4/6/18,WS32,,,
C0233,R,5.05,4.49,3.6141,8.0915,3.8448,2/8/18,4/6/18,WS13,,,
C0234,R,4.97,4.35,3.6293,7.9746,3.8971,2/8/18,4/6/18,WS13,,,
C0235,R,4.93,4.39,3.5692,7.9645,3.8084,2/8/18,4/6/18,WS13,,,
C0236,R,5.03,3.99,3.6063,7.6113,3.8064,2/8/18,4/6/18,WS13,,,
C0237,R,5.09,4.62,3.5527,8.0915,3.7851,2/8/18,4/6/18,WS31,,,
C0238,R,4.93,4.49,3.5344,8.0101,3.7599,2/8/18,4/6/18,WS31,,,
C0239,R,5.05,4.5,3.542,8.0249,3.8199,2/8/18,4/6/18,WS31,,,
C0240,R,5.02,4.33,3.6526,7.9749,3.8925,2/8/18,4/6/18,WS31,,,
C0241,A,4.99,2.9,3.6259,6.5408,4.1802,2/8/18,4/6/18,WS31,,,
C0242,A,5.04,2.89,3.5383,6.3806,4.0745,2/8/18,4/6/18,WS31,,,
C0243,A,4.99,2.37,3.5542,5.8607,4.005,2/8/18,4/6/18,WS31,,,
C0244,A,4.97,2.65,3.6575,6.2872,3.9474,2/8/18,4/6/18,WS31,,,
C0245,A,5.01,NA,NA,NA,NA,2/8/18,4/6/18,WS01,,,
C0246,A,4.95,1.05,3.5492,4.5871,3.7656,2/8/18,4/6/18,WS01,,,
C0247,A,5.06,NA,NA,NA,NA,2/8/18,4/6/18,WS01,,,
C0248,A,4.9,0.11,3.6588,3.766,3.6784,2/8/18,4/6/18,WS01,,,
C0249,A,5.02,2.07,3.5366,5.6037,3.7896,2/8/18,4/6/18,WS32,,,
C0250,A,4.94,1.07,3.6691,4.7301,3.7691,2/8/18,4/6/18,WS32,,,
C0251,A,5.05,2.23,3.6414,5.8494,3.9898,2/8/18,4/6/18,WS32,,,
C0252,A,5.07,2.39,3.6846,6.0557,4.1782,2/8/18,4/6/18,WS32,,,
C0253,A,4.9,2.17,3.6177,5.7617,4.1472,2/8/18,4/6/18,WS02,,,
C0254,A,5.03,2.21,3.6404,5.7939,4.1067,2/8/18,4/6/18,WS02,,,
C0255,A,5.01,2.02,3.6434,5.564,3.8987,2/8/18,4/6/18,WS02,,,
C0256,A,5.06,1.22,3.527,4.7381,3.7971,2/8/18,4/6/18,WS02,,,
C0257,A,5,0.02,3.5264,3.5599,3.5299,2/8/18,4/6/18,WS07,,,
C0258,A,4.93,1.12,3.5249,4.62,3.6989,2/8/18,4/6/18,WS07,,,
C0259,A,5,0.19,3.5251,3.7078,3.5465,2/8/18,4/6/18,WS07,,,
C0260,A,5.05,0,3.5457,3.5528,3.5481,2/8/18,4/6/18,WS07,,,
C0261,A,5.04,2.67,3.6474,6.3052,4.1848,2/8/18,4/6/18,WS13,,,
C0262,A,4.91,2.77,3.6733,6.4164,4.361,2/8/18,4/6/18,WS13,,,
C0263,A,4.99,1.78,3.6495,5.4209,4.0934,2/8/18,4/6/18,WS13,,,
C0264,A,4.99,2.4,3.6214,5.9718,4.0653,2/8/18,4/6/18,WS13,,,
C0265,A,5.04,1.82,3.5441,5.2672,3.8819,2/8/18,4/6/18,WS36,,,
C0266,A,5.04,1.4,3.663,5.0973,3.9184,2/8/18,4/6/18,WS36,,,
C0267,A,5.01,1.82,3.6424,5.44,3.9063,2/8/18,4/6/18,WS36,,,
C0268,A,5.09,1.25,3.5277,4.7758,3.6792,2/8/18,4/6/18,WS36,,,
C0269,A,4.97,2.5,3.5548,6.0278,3.8531,2/8/18,4/6/18,WS27,,,
C0270,A,5.03,2.6,3.6172,6.1883,3.9352,2/8/18,4/6/18,WS27,,,
C0271,A,5.08,2.54,3.6805,6.1852,4.0247,2/8/18,4/6/18,WS27,,,
C0272,A,5.08,2.04,3.6112,5.6084,3.937,2/8/18,4/6/18,WS27,,,
C0273,A,5.07,2.63,3.5318,6.1357,4.1903,2/8/18,4/6/18,WS18,,,
C0274,A,5.03,1.67,3.5089,5.1524,3.9232,2/8/18,4/6/18,WS18,,,
C0275,A,4.94,3.29,3.6522,6.9084,4.5977,2/8/18,4/6/18,WS18,,,
C0276,A,4.94,1.92,3.6438,5.5523,4.0445,2/8/18,4/6/18,WS18,,,
C0277,A,4.93,2.45,3.5264,5.949,4.0549,2/8/18,4/6/18,WS14,,,
C0278,A,5.02,1.26,3.6042,4.8537,3.8044,2/8/18,4/6/18,WS14,,,
C0279,A,5.08,1.76,3.623,5.4695,4.4506,2/8/18,4/6/18,WS14,,,
C0280,A,4.97,1.55,3.638,5.1889,4.1705,2/8/18,4/6/18,WS14,,,
C0281,A,4.95,0.81,3.5405,4.3507,3.7279,2/8/18,4/6/18,WS06,,,
C0282,A,5.02,1.71,3.5288,5.1922,3.887,2/8/18,4/6/18,WS06,,,
C0283,A,4.93,2.76,3.6135,6.3362,4.378,2/8/18,4/6/18,WS06,,,
C0284,A,4.99,2.61,3.6239,6.2015,4.2686,2/8/18,4/6/18,WS06,,,
C0285,A,5.08,1.74,3.6627,5.3597,4.0133,2/8/18,4/6/18,WS08,,,
